room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13136720,73105395,Shared room,,4,1,0.0,3,1.0,200.0,,21.285967,-157.830385,2016-12-21 20:14:41.761624
3061151,8804372,Shared room,,4,3,3.5,2,1.0,125.0,,21.2789,-157.803733,2016-12-21 20:13:27.445720
1661603,8804372,Shared room,,5,18,4.0,2,1.0,125.0,,21.280678,-157.805398,2016-12-21 20:13:27.442062
10635955,34884725,Shared room,,4,2,0.0,2,1.0,120.0,,21.274102,-157.823269,2016-12-21 20:12:14.434202
12991424,33390813,Shared room,,2,0,0.0,2,1.0,115.0,,21.649876,-158.060417,2016-12-21 20:12:14.429519
9958241,34884725,Shared room,,4,4,4.0,2,1.0,88.0,,21.270776,-157.810418,2016-12-21 20:11:48.780023
7024901,34884725,Shared room,,4,5,4.0,2,1.0,88.0,,21.270809,-157.809371,2016-12-21 20:11:48.777214
10168154,52044973,Shared room,,4,1,0.0,2,1.0,100.0,,21.278382,-157.778877,2016-12-21 20:11:48.774487
10057872,34884725,Shared room,,4,1,0.0,1,1.0,88.0,,21.290922,-157.693209,2016-12-21 20:11:48.772174
10311361,34884725,Shared room,,4,0,0.0,1,1.0,88.0,,21.289077,-157.693587,2016-12-21 20:11:48.768336
10054868,34884725,Shared room,,4,2,0.0,1,1.0,88.0,,21.290499,-157.693537,2016-12-21 20:11:48.764136
11442272,34884725,Shared room,,4,2,0.0,1,1.0,100.0,,21.273903,-157.821912,2016-12-21 20:11:48.747987
11638824,3641931,Shared room,,3,6,5.0,2,1.0,95.0,,21.390682,-157.73724,2016-12-21 20:11:48.742861
14594676,52793955,Shared room,,5,0,0.0,5,1.0,65.0,,21.305513,-157.842223,2016-12-21 20:11:35.823630
6262154,32539250,Shared room,,4,5,4.5,2,1.0,65.0,,21.283508,-157.829124,2016-12-21 20:11:33.861557
9970955,34884725,Shared room,,4,1,0.0,1,1.0,68.0,,21.270355,-157.810761,2016-12-21 20:11:33.858655
9663132,34884725,Shared room,,4,5,4.5,2,1.0,68.0,,21.263031,-157.808921,2016-12-21 20:11:31.344183
15975226,103782269,Shared room,,4,0,0.0,1,1.0,75.0,,21.269787,-157.779037,2016-12-21 20:11:28.308299
2177962,6745065,Shared room,,1,0,0.0,1,1.0,80.0,,21.40468,-158.164278,2016-12-21 20:11:28.305699
16242566,99278808,Shared room,,4,0,0.0,1,1.0,80.0,,21.283785,-157.797779,2016-12-21 20:11:28.295000
74778,394309,Shared room,,5,132,5.0,2,1.0,69.0,,21.285545,-157.826826,2016-12-21 20:11:28.290291
15566604,43143493,Shared room,,4,0,0.0,1,1.0,61.0,,21.282107,-157.829698,2016-12-21 20:11:28.288009
583302,2874260,Shared room,,2,15,5.0,4,1.0,75.0,,21.669898,-158.043045,2016-12-21 20:11:28.285614
10594785,34884725,Shared room,,4,2,0.0,1,1.0,68.0,,21.275277,-157.821665,2016-12-21 20:11:28.280843
8371750,44124106,Shared room,,4,8,4.0,2,1.0,77.0,,21.285817,-157.836894,2016-12-21 20:11:28.278034
5318498,27552317,Shared room,,4,29,4.5,1,1.0,75.0,,21.275027,-157.819804,2016-12-21 20:11:28.273265
9013919,3228579,Shared room,,4,12,4.5,2,1.0,60.0,,21.286065,-157.837493,2016-12-21 20:11:13.116465
8360054,44064655,Shared room,,5,8,5.0,1,1.0,48.0,,21.295647,-157.838352,2016-12-21 20:11:13.113469
15149205,9509869,Shared room,,5,2,0.0,1,1.0,52.0,,21.290746,-157.799299,2016-12-21 20:11:13.109880
11660083,20267852,Shared room,,5,1,0.0,1,1.0,44.0,,21.285856,-157.82259,2016-12-21 20:11:13.106224
16110955,99278808,Shared room,,5,2,0.0,1,1.0,45.0,,21.296624,-157.845008,2016-12-21 20:11:13.104001
15508918,99278808,Shared room,,5,4,5.0,1,1.0,42.0,,21.29487,-157.844706,2016-12-21 20:11:13.099847
7842636,41295929,Shared room,,6,2,0.0,2,1.0,60.0,,21.304532,-157.833066,2016-12-21 20:11:13.093156
15888158,99278808,Shared room,,5,2,0.0,1,1.0,45.0,,21.295159,-157.845912,2016-12-21 20:11:13.090871
13105698,39556950,Shared room,,4,1,0.0,2,1.0,45.0,,21.274965,-157.821906,2016-12-21 20:11:13.087959
14526544,75701333,Shared room,,4,7,5.0,1,1.0,60.0,,21.282354,-157.827917,2016-12-21 20:11:13.085525
12384885,66846717,Shared room,,4,16,5.0,2,1.0,60.0,,21.276107,-157.822251,2016-12-21 20:11:13.075606
13222021,61189766,Shared room,,4,0,0.0,2,1.0,60.0,,21.279096,-157.698184,2016-12-21 20:11:10.658364
16012694,79838374,Shared room,,4,0,0.0,1,1.0,45.0,,21.283728,-157.738313,2016-12-21 20:11:10.647775
1006799,88829,Shared room,,5,48,5.0,2,1.0,48.0,,21.317626,-157.800585,2016-12-21 20:11:10.639846
15939200,2084053,Shared room,,6,6,4.5,2,1.0,45.0,,21.308748,-157.834907,2016-12-21 20:11:08.145535
14870518,26711833,Shared room,,4,4,4.5,1,1.0,50.0,,21.275744,-157.795262,2016-12-21 20:11:08.130866
14407402,88600739,Shared room,,4,18,5.0,1,1.0,58.0,,21.285501,-157.834346,2016-12-21 20:11:08.115214
6259284,3516228,Shared room,,4,37,5.0,2,1.0,60.0,,21.285466,-157.831297,2016-12-21 20:11:05.279001
16338947,106972465,Shared room,,6,0,0.0,2,1.0,60.0,,21.368079,-157.89807,2016-12-21 20:11:05.276813
16315062,106763280,Shared room,,6,0,0.0,2,1.0,60.0,,21.367596,-157.899949,2016-12-21 20:11:05.274176
2306136,11775273,Shared room,,5,114,5.0,2,1.0,45.0,,21.288962,-157.8214,2016-12-21 20:11:05.270132
66592,88829,Shared room,,5,79,5.0,2,1.0,55.0,,21.318637,-157.801827,2016-12-21 20:11:05.267643
3195808,10816949,Shared room,,4,44,4.5,2,1.0,60.0,,21.283043,-157.831785,2016-12-21 20:11:05.263479
