room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
12384885,1424,66846717,Shared room,,Oahu,,4,23,4.5,2,1.0,,45.0,,2017-07-09 23:42:20.212669,21.276107,-157.822251,0101000020E61000004E4354E14FBA63C05932C7F2AE463540
12810796,1424,69846031,Shared room,,Oahu,,4,51,4.5,2,1.0,,49.0,,2017-07-09 23:42:20.209922,21.290128,-157.837677,0101000020E610000091F3FE3FCEBA63C065A71FD4454A3540
19126012,1424,9231713,Shared room,,Oahu,,2,1,0.0,5,1.0,,50.0,,2017-07-09 23:42:20.207561,21.653241,-158.057559,0101000020E6100000E5D2F885D7C163C006685BCD3AA73540
1006799,1424,88829,Shared room,,Oahu,,5,62,5.0,2,1.0,,56.0,,2017-07-09 23:42:20.203041,21.317626,-157.800585,0101000020E610000062156F649EB963C0FB5B02F04F513540
14487303,1424,24276332,Shared room,,Oahu,,2,0,0.0,1,1.0,,30.0,,2017-07-09 23:42:18.369429,21.57645,-158.107119,0101000020E6100000F838D3846DC363C07AC7293A92933540
14806008,1424,24276332,Shared room,,Oahu,,2,12,4.0,1,1.0,,29.0,,2017-07-09 23:42:18.363151,21.578908,-158.105265,0101000020E61000003B8DB4545EC363C08C648F5033943540
14806005,1424,24276332,Shared room,,Oahu,,2,0,0.0,1,1.0,,30.0,,2017-07-09 23:42:17.027226,21.577489,-158.105226,0101000020E61000000B96EA025EC363C0BCCCB051D6933540
14805625,1424,24276332,Shared room,,Oahu,,2,0,0.0,1,1.0,,30.0,,2017-07-09 23:42:17.021193,21.578923,-158.105669,0101000020E61000006F66F4A361C363C0F7E6374C34943540
9511280,1424,49224276,Shared room,,Oahu,,2,30,5.0,1,1.0,,25.0,,2017-07-09 23:42:17.012547,21.679966,-158.032026,0101000020E6100000E5D3635B06C163C05664744012AE3540
13953342,1424,12935418,Shared room,,Oahu,,5,4,4.0,1,1.0,,39.0,,2017-07-09 23:42:17.006629,21.289924,-157.79874,0101000020E61000003A4030478FB963C054539275384A3540
11400444,1424,31181927,Shared room,,Oahu,,5,5,5.0,1,1.0,,25.0,,2017-07-09 23:42:17.003809,21.311433,-157.785818,0101000020E61000007653CA6B25B963C02AE5B512BA4F3540
14806137,1424,24276332,Shared room,,Oahu,,2,30,4.5,1,1.0,,30.0,,2017-07-09 23:42:17.000600,21.57525,-158.107621,0101000020E61000009C6B98A171C363C02506819543933540
13400210,1424,9509869,Shared room,,Oahu,,5,8,5.0,1,1.0,,38.0,,2017-07-09 23:42:16.996334,21.290037,-157.796589,0101000020E61000004FEB36A87DB963C045A165DD3F4A3540
14410380,1424,7918368,Shared room,,Oahu,,4,15,4.5,3,1.0,,40.0,,2017-07-09 23:42:16.992900,21.289661,-157.837288,0101000020E6100000AA2A3410CBBA63C039ED2939274A3540
18661411,1424,93245413,Shared room,,Oahu,,1,2,0.0,1,1.0,,35.0,,2017-07-09 23:42:16.990117,21.461037,-158.205161,0101000020E6100000452DCDAD90C663C0F73E558506763540
14379128,1424,24276332,Shared room,,Oahu,,2,25,4.5,1,1.0,,30.0,,2017-07-09 23:42:16.987422,21.576364,-158.105924,0101000020E6100000917BBABA63C363C07D9752978C933540
15327028,1424,91584455,Shared room,,Oahu,,1,0,0.0,16,1.0,,30.0,,2017-07-09 23:42:16.983326,21.347772,-158.127432,0101000020E6100000D80E46EC13C463C0EA76F69507593540
18933609,1424,61858484,Shared room,,Oahu,,9,0,0.0,1,1.0,,30.0,,2017-07-09 23:42:15.231491,21.337569,-158.022851,0101000020E6100000CA350532BBC063C0B72407EC6A563540
12852914,1424,34175729,Shared room,,Oahu,,5,46,4.5,1,1.0,,30.0,,2017-07-09 23:42:15.228477,21.291589,-157.830615,0101000020E61000002592E86594BA63C093DFA293A54A3540
19612229,1424,36830752,Shared room,,Oahu,,3,0,0.0,1,1.0,,30.0,,2017-07-09 23:42:15.220624,21.407085,-157.748132,0101000020E6100000EA2285B2F0B763C031B1F9B836683540
14469303,1424,915792,Shared room,,Oahu,,4,16,5.0,2,1.0,,39.0,,2017-07-09 23:42:15.217759,21.289134,-157.837052,0101000020E6100000A5A14621C9BA63C0632992AF044A3540
6226326,1424,31181927,Shared room,,Oahu,,5,96,4.5,1,1.0,,29.0,,2017-07-09 23:42:15.215047,21.31131,-157.785411,0101000020E610000066DD3F1622B963C0F2EA1C03B24F3540
16828601,1424,28486620,Shared room,,Oahu,,5,39,5.0,2,1.0,,33.0,,2017-07-09 23:42:15.212785,21.298061,-157.829856,0101000020E6100000768C2B2E8EBA63C08B36C7B94D4C3540
9510449,1424,49224276,Shared room,,Oahu,,2,11,4.5,1,1.0,,25.0,,2017-07-09 23:42:15.209763,21.679976,-158.033047,0101000020E6100000640795B80EC163C09D103AE812AE3540
15347354,1424,46236470,Shared room,,Oahu,,4,24,4.5,1,1.0,,15.0,,2017-07-09 23:42:15.207465,21.276881,-157.822196,0101000020E6100000DD5CFC6D4FBA63C03FE257ACE1463540
16354358,1424,106420454,Shared room,,Oahu,,6,3,5.0,1,1.0,,35.0,,2017-07-09 23:42:15.205170,21.305201,-157.85026,0101000020E61000001AA3755435BB63C0DDB419A7214E3540
14407402,1424,88600739,Shared room,,Oahu,,4,45,5.0,1,1.0,,35.0,,2017-07-09 23:42:15.202176,21.285501,-157.834346,0101000020E61000008DF161F6B2BA63C0ADF9F19716493540
16174110,1424,83077023,Shared room,,Oahu,,9,1,0.0,1,1.0,,36.0,,2017-07-09 23:42:15.199612,21.335107,-158.022402,0101000020E6100000AE2B6684B7C063C022A98592C9553540
13065133,1424,3120933,Shared room,,Oahu,,5,34,5.0,1,1.0,,33.0,,2017-07-09 23:42:15.197196,21.29137,-157.819867,0101000020E61000003A02B8593CBA63C018096D39974A3540
16219192,1424,27819181,Shared room,,Oahu,,5,0,0.0,1,1.0,,33.0,,2017-07-09 23:42:15.193914,21.296573,-157.839025,0101000020E6100000D8F0F44AD9BA63C069E04735EC4B3540
14375423,1424,24276332,Shared room,,Oahu,,2,35,4.5,1,1.0,,30.0,,2017-07-09 23:42:15.191272,21.575187,-158.107915,0101000020E6100000EE77280A74C363C098158A743F933540
18212657,1424,125739154,Shared room,,Oahu,,4,5,4.0,6,1.0,,38.0,,2017-07-09 23:42:15.189012,21.273038,-157.821203,0101000020E6100000118C834B47BA63C0B49080D1E5453540
6006832,1424,31181927,Shared room,,Oahu,,5,121,4.5,1,1.0,,24.0,,2017-07-09 23:42:15.186382,21.310039,-157.782467,0101000020E610000060E63BF809B963C00B7C45B75E4F3540
9498164,1424,49224276,Shared room,,Oahu,,2,25,4.5,1,1.0,,25.0,,2017-07-09 23:42:15.183805,21.679314,-158.034582,0101000020E6100000F8E0B54B1BC163C007B7B585E7AD3540
14358079,1424,24276332,Shared room,,Oahu,,2,25,4.5,1,1.0,,30.0,,2017-07-09 23:42:15.180967,21.576488,-158.106239,0101000020E6100000E9D1544F66C363C05589B2B794933540
15733238,1424,48163360,Entire home/apt,,Oahu,,5,0,0.0,16,8.0,,10000.0,,2017-07-09 23:41:31.671413,21.294725,-157.84125,0101000020E610000052B81E85EBBA63C04850FC18734B3540
9078748,1424,1191923,Entire home/apt,,Oahu,,2,7,5.0,10,4.0,,700.0,,2017-07-09 23:39:44.234189,21.615884,-158.087347,0101000020E6100000EB8CEF8BCBC263C03221E692AA9D3540
9185829,1424,1191923,Entire home/apt,,Oahu,,2,2,0.0,10,3.0,,635.0,,2017-07-09 23:39:38.224513,21.674689,-158.040285,0101000020E61000009FB0C4034AC163C090F8156BB8AC3540
330542,1424,1686121,Entire home/apt,,Oahu,,2,11,5.0,12,5.0,,650.0,,2017-07-09 23:39:38.213577,21.631004,-158.071746,0101000020E6100000CD7344BE4BC263C02BA5677A89A13540
15673769,1424,17709954,Entire home/apt,,Oahu,,3,0,0.0,10,5.0,,890.0,,2017-07-09 23:39:02.453668,21.336844,-157.697878,0101000020E610000022533E0455B663C094DA8B683B563540
9185636,1424,1191923,Entire home/apt,,Oahu,,4,10,4.0,8,3.0,,630.0,,2017-07-09 23:37:52.029043,21.263318,-157.709214,0101000020E6100000B1FB8EE1B1B663C0B972F6CE68433540
10521855,1424,1191923,Entire home/apt,,Oahu,,2,7,4.5,8,3.0,,455.0,,2017-07-09 23:37:42.823384,21.63533,-158.068778,0101000020E6100000E695EB6D33C263C0ED2AA4FCA4A23540
15011807,1424,91584455,Entire home/apt,,Oahu,,1,0,0.0,16,3.0,,259.0,,2017-07-09 23:37:26.134708,21.347457,-158.126801,0101000020E61000003483F8C00EC463C02AC423F1F2583540
9135622,1424,1191923,Entire home/apt,,Oahu,,2,6,5.0,12,5.0,,895.0,,2017-07-09 23:36:55.384335,21.650361,-157.924736,0101000020E6100000E2ADF36F97BD63C00798F90E7EA63540
9611792,1424,49731275,Entire home/apt,,Oahu,,4,8,4.5,12,6.0,,895.0,,2017-07-09 23:36:55.379631,21.273078,-157.708338,0101000020E6100000731074B4AAB663C0D1419770E8453540
7688935,1424,40381287,Entire home/apt,,Oahu,,1,2,0.0,6,3.0,,550.0,,2017-07-09 23:36:45.330306,21.342031,-158.117684,0101000020E610000066683C11C4C363C0DA37F7578F573540
1919610,1424,1101853,Entire home/apt,,Oahu,,2,12,4.5,10,5.0,,665.0,,2017-07-09 23:36:41.265625,21.628328,-157.922826,0101000020E6100000C03C64CA87BD63C03D29931ADAA03540
16176808,1424,461037,Entire home/apt,,Oahu,,2,0,0.0,16,9.0,,2249.0,,2017-07-09 23:33:54.738833,21.695329,-158.014719,0101000020E610000028F4FA9378C063C0DCF5D21401B23540
9810456,1424,1191923,Entire home/apt,,Oahu,,2,6,3.5,8,4.0,,425.0,,2017-07-09 23:32:36.073645,21.630445,-157.923136,0101000020E6100000543882548ABD63C03EEDF0D764A13540
5161483,1424,26694564,Entire home/apt,,Oahu,,2,0,0.0,6,2.0,,275.0,,2017-07-09 23:31:33.932272,21.581429,-158.127567,0101000020E610000090A1630715C463C02CF2EB87D8943540
15302159,1424,1191923,Entire home/apt,,Oahu,,4,2,0.0,12,5.0,,1600.0,,2017-07-09 23:30:12.323836,21.263996,-157.711006,0101000020E610000050A8A78FC0B663C05A46EA3D95433540
12633312,1424,50999731,Entire home/apt,,Oahu,,4,0,0.0,12,4.0,,1850.0,,2017-07-09 23:30:09.835608,21.294049,-157.690683,0101000020E6100000E71C3C131AB663C0E86B96CB464B3540
12675985,1424,461037,Entire home/apt,,Oahu,,2,1,0.0,10,4.0,,1998.0,,2017-07-09 23:30:09.805635,21.702065,-157.993035,0101000020E6100000111956F1C6BF63C08FAA2688BAB33540
16375980,1424,78825728,Entire home/apt,,Oahu,,4,0,0.0,8,4.0,,1075.0,,2017-07-09 23:30:05.821267,21.257998,-157.814448,0101000020E61000005D8940F50FBA63C0F46E2C280C423540
17142838,1424,107293305,Entire home/apt,,Oahu,,1,0,0.0,6,2.0,,906.0,,2017-07-09 23:29:59.143817,21.334413,-158.120408,0101000020E6100000A8C5E061DAC363C0755B22179C553540
17448817,1424,118109235,Entire home/apt,,Oahu,,4,0,0.0,12,6.0,,595.0,,2017-07-09 23:29:46.445243,21.273486,-157.702394,0101000020E6100000035DFB027AB663C0F2E9B12D03463540
1369898,1424,7429201,Entire home/apt,,Oahu,,2,32,5.0,6,3.0,,483.0,,2017-07-09 23:28:52.497193,21.666894,-158.049691,0101000020E6100000FA7C941197C163C00CE6AF90B9AA3540
1814684,1424,9427450,Entire home/apt,,Oahu,,2,0,0.0,5,2.0,,262.0,,2017-07-09 23:27:38.684701,21.65419,-158.059059,0101000020E61000001A31B3CFE3C163C0C85EEFFE78A73540
1865637,1424,9727322,Entire home/apt,,Oahu,,2,119,5.0,6,3.0,,250.0,,2017-07-09 23:27:20.479502,21.676798,-158.03157,0101000020E61000001CB1169F02C163C08BFF3BA242AD3540
7487673,1424,461037,Entire home/apt,,Oahu,,3,0,0.0,4,1.0,,185.0,,2017-07-09 23:26:53.802795,21.375829,-157.72907,0101000020E6100000D5CF9B8A54B763C06DE34F5436603540
16655551,1424,23095623,Entire home/apt,,Oahu,,3,0,0.0,10,5.0,,2300.0,,2017-07-09 23:23:06.888104,21.389222,-157.713843,0101000020E6100000506F46CDD7B663C03BE2900DA4633540
19262940,1424,29164377,Entire home/apt,,Oahu,,3,0,0.0,10,4.0,,1026.0,,2017-07-09 23:23:03.689691,21.384507,-157.715059,0101000020E6100000BC7669C3E1B663C04415FE0C6F623540
3627295,1424,1414476,Entire home/apt,,Oahu,,4,0,0.0,6,3.0,,1000.0,,2017-07-09 23:22:59.746662,21.259637,-157.81573,0101000020E6100000B70BCD751ABA63C0E1D4079277423540
17494673,1424,1686121,Entire home/apt,,Oahu,,3,0,0.0,4,2.0,,936.0,,2017-07-09 23:22:59.727330,21.391146,-157.714857,0101000020E6100000228AC91BE0B663C012F6ED2422643540
15993828,1424,1686121,Entire home/apt,,Oahu,,4,0,0.0,10,5.0,,818.0,,2017-07-09 23:22:59.716407,21.265393,-157.710222,0101000020E6100000CADC7C23BAB663C05B96AFCBF0433540
12832428,1424,67947912,Entire home/apt,,Oahu,,2,1,0.0,8,3.0,,523.0,,2017-07-09 23:22:45.779988,21.705919,-157.999194,0101000020E6100000800BB265F9BF63C002A08A1BB7B43540
9320216,1424,44494008,Entire home/apt,,Oahu,,4,2,0.0,6,2.0,,658.0,,2017-07-09 23:22:45.766483,21.284452,-157.836479,0101000020E61000004E999B6FC4BA63C02448A5D8D1483540
14965862,1424,25519445,Entire home/apt,,Oahu,,3,1,0.0,11,5.0,,695.0,,2017-07-09 23:22:44.168267,21.333747,-157.696583,0101000020E6100000637E6E684AB663C05B23827170553540
18492732,1424,9361898,Entire home/apt,,Oahu,,1,0,0.0,6,3.0,,531.0,,2017-07-09 23:22:42.431778,21.336226,-158.123174,0101000020E6100000F6B6990AF1C363C09D103AE812563540
14404393,1424,1382491,Entire home/apt,,Oahu,,4,10,5.0,15,5.0,,599.0,,2017-07-09 23:22:40.900011,21.29209,-157.708705,0101000020E610000060B01BB6ADB663C0187D0569C64A3540
2676177,1424,13684559,Entire home/apt,,Oahu,,1,1,0.0,10,3.0,,485.0,,2017-07-09 23:22:34.820453,21.331305,-158.121492,0101000020E610000038D73043E3C363C054008C67D0543540
8234783,1424,461037,Entire home/apt,,Oahu,,1,0,0.0,6,3.0,,430.0,,2017-07-09 23:22:34.816290,21.334864,-158.121081,0101000020E610000058E542E5DFC363C0959BA8A5B9553540
16321193,1424,102144179,Entire home/apt,,Oahu,,4,0,0.0,4,2.0,,450.0,,2017-07-09 23:22:26.335316,21.284602,-157.837434,0101000020E6100000DF516342CCBA63C04E603AADDB483540
16162202,1424,102144179,Entire home/apt,,Oahu,,4,0,0.0,6,2.0,,450.0,,2017-07-09 23:22:26.333129,21.284545,-157.837583,0101000020E6100000F015DD7ACDBA63C0863DEDF0D7483540
9297231,1424,1671879,Entire home/apt,,Oahu,,4,47,4.5,15,3.0,,439.0,,2017-07-09 23:21:59.281196,21.277013,-157.822593,0101000020E6100000651D8EAE52BA63C01D91EF52EA463540
15345561,1424,461037,Entire home/apt,,Oahu,,2,0,0.0,6,2.0,,329.0,,2017-07-09 23:21:13.981541,21.589845,-157.89378,0101000020E610000034BA83D899BC63C089B5F81400973540
9078640,1424,1191923,Entire home/apt,,Oahu,,2,5,4.0,10,3.0,,495.0,,2017-07-09 23:21:12.428776,21.622396,-157.91614,0101000020E6100000D751D50451BD63C045292158559F3540
9693145,1424,50060898,Entire home/apt,,Oahu,,1,1,0.0,6,2.0,,395.0,,2017-07-09 23:21:01.839508,21.33248,-158.12072,0101000020E6100000247F30F0DCC363C0F792C6681D553540
11590674,1424,56483860,Entire home/apt,,Oahu,,1,3,5.0,8,3.0,,319.0,,2017-07-09 23:21:00.118068,21.478393,-158.205405,0101000020E6100000EBAD81AD92C663C0A5A2B1F6777A3540
18296524,1424,123051285,Entire home/apt,,Oahu,,2,31,5.0,4,2.0,,249.0,,2017-07-09 23:18:59.494909,21.642673,-158.03686,0101000020E6100000FAD005F52DC163C0AF05BD3786A43540
17831087,1424,31188293,Entire home/apt,,Oahu,,2,7,5.0,6,3.0,,199.0,,2017-07-09 23:18:09.585617,21.556544,-157.853923,0101000020E6100000ACC9535653BB63C0F7C8E6AA798E3540
4679016,1424,461037,Entire home/apt,,Oahu,,2,2,0.0,5,2.0,,187.0,,2017-07-09 23:17:56.013088,21.603286,-157.901015,0101000020E610000093C6681DD5BC63C0792288F3709A3540
15901031,1424,103143238,Entire home/apt,,Oahu,,2,8,5.0,5,1.0,,182.0,,2017-07-09 23:17:44.647701,21.589066,-158.111601,0101000020E61000006EA6423C92C363C07F2F8507CD963540
2565392,1424,461037,Entire home/apt,,Oahu,,2,6,4.5,6,2.0,,159.0,,2017-07-09 23:16:07.026717,21.680227,-158.036631,0101000020E6100000A260C6142CC163C02FDB4E5B23AE3540
1320887,1424,3414958,Entire home/apt,,Oahu,,1,57,4.5,7,4.0,,159.0,,2017-07-09 23:15:48.908790,21.347255,-158.085596,0101000020E61000006495D233BDC263C05B5F24B4E5583540
15589024,1424,12105186,Entire home/apt,,Oahu,,7,2,0.0,5,1.0,,105.0,,2017-07-09 23:13:24.611411,21.342205,-157.922928,0101000020E610000002124DA088BD63C0168733BF9A573540
5151437,1424,4263787,Entire home/apt,,Oahu,,2,24,5.0,3,1.0,,105.0,,2017-07-09 23:12:03.361222,21.680539,-158.032149,0101000020E61000002CF3565D07C163C00DA7CCCD37AE3540
960536,1424,3414958,Entire home/apt,,Oahu,,1,69,4.0,3,1.0,,88.0,,2017-07-09 23:11:21.131424,21.345965,-158.084994,0101000020E6100000664B5645B8C263C0868F882991583540
18197106,1424,21375892,Entire home/apt,,Oahu,,2,0,0.0,4,2.0,,100.0,,2017-07-09 23:11:17.200791,21.582751,-158.138693,0101000020E6100000E4654D2C70C463C017B6662B2F953540
16190100,1424,105236727,Entire home/apt,,Oahu,,1,9,5.0,4,1.0,,99.0,,2017-07-09 23:11:12.731772,21.468238,-158.215644,0101000020E610000084F23E8EE6C663C094BE1072DE773540
16977254,1424,17434263,Entire home/apt,,Oahu,,4,3,4.5,3,0.0,,90.0,,2017-07-09 23:11:12.726111,21.288002,-157.833565,0101000020E6100000E3C28190ACBA63C0BE2EC37FBA493540
