room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1414168,2085750,Entire home/apt,,3,8,5.0,10,3.0,498.0,3.0,21.387894,-157.733602,2016-10-16 05:09:41.950115
6220041,32256463,Private room,,4,13,5.0,1,1.0,70.0,1.0,21.281445,-157.828116,2016-10-16 05:09:14.475384
13711864,49721374,Private room,,2,11,5.0,2,1.0,80.0,1.0,21.648642,-157.923292,2016-10-16 05:08:47.533081
6913809,36232034,Entire home/apt,,3,87,5.0,2,0.0,155.0,1.0,21.390759,-157.71589,2016-10-16 05:08:24.664390
3961410,1859165,Entire home/apt,,3,90,5.0,3,0.0,105.0,3.0,21.3993,-157.793019,2016-10-16 05:08:20.056555
4206121,14656281,Private room,,5,11,4.5,2,1.0,61.0,2.0,21.281981,-157.806064,2016-10-16 05:08:09.407212
15162251,24950805,Private room,,4,0,,3,1.0,44.0,1.0,21.268931,-157.78849,2016-10-16 05:08:07.130997
7874140,41500683,Entire home/apt,,2,35,5.0,4,1.0,150.0,2.0,21.7021,-157.994268,2016-10-16 05:07:57.714060
2150877,10967707,Entire home/apt,,3,7,5.0,6,3.0,200.0,5.0,21.338965,-157.699737,2016-10-16 05:07:53.935649
6749202,35336933,Entire home/apt,,4,29,4.5,3,0.0,138.0,3.0,21.260162,-157.819623,2016-10-16 05:07:41.555394
3611803,17709954,Entire home/apt,,3,0,,16,9.0,4600.0,6.0,21.324657,-157.682969,2016-10-16 05:06:54.788751
11442272,34884725,Shared room,,4,2,,1,1.0,68.0,1.0,21.273903,-157.821912,2016-10-16 05:06:24.782502
5605760,23491266,Private room,,3,40,4.5,2,1.0,75.0,2.0,21.406724,-157.753972,2016-10-16 05:06:20.784913
4397360,20909288,Entire home/apt,,2,9,4.5,4,1.0,99.0,3.0,21.603937,-157.90088,2016-10-16 05:06:14.802128
11984300,25014211,Entire home/apt,,4,4,4.5,4,1.0,149.0,3.0,21.2803,-157.826386,2016-10-16 05:05:24.481339
3279019,16574471,Entire home/apt,,4,3,,4,2.0,199.0,2.0,21.293038,-157.776139,2016-10-16 05:05:19.841992
8519624,44859641,Entire home/apt,,4,16,5.0,4,1.0,175.0,3.0,21.272691,-157.820456,2016-10-16 05:05:10.080465
12431317,34015647,Private room,,6,16,4.0,2,1.0,50.0,1.0,21.379032,-157.918152,2016-10-16 05:05:03.361394
12153135,2349948,Entire home/apt,,4,11,5.0,4,1.0,169.0,2.0,21.275494,-157.822727,2016-10-16 05:05:00.582376
5365333,461037,Entire home/apt,,2,0,,14,6.0,1380.0,3.0,21.602712,-157.90654,2016-10-16 05:04:55.963877
14112927,69552498,Entire home/apt,,4,0,,4,1.0,148.0,3.0,21.285254,-157.839961,2016-10-16 05:04:52.508532
10319970,53104497,Private room,,9,5,5.0,2,1.0,40.0,1.0,21.382387,-158.022122,2016-10-16 05:04:51.377493
11282664,43793840,Entire home/apt,,4,5,4.5,2,0.0,130.0,3.0,21.2717,-157.82202,2016-10-16 05:04:46.628123
15274265,97043567,Entire home/apt,,4,0,,12,4.0,600.0,1.0,21.268994,-157.798325,2016-10-16 05:04:45.929277
14922226,93793425,Entire home/apt,,4,1,,2,1.0,85.0,2.0,21.28659,-157.831739,2016-10-16 05:04:41.864643
7536331,9738212,Private room,,2,98,5.0,3,1.0,60.0,1.0,21.682868,-158.029533,2016-10-16 05:04:41.347204
11439035,54496086,Entire home/apt,,4,30,4.5,2,0.0,95.0,1.0,21.27619,-157.82512,2016-10-16 05:04:20.110675
12384482,64236993,Entire home/apt,,4,0,,6,2.0,540.0,7.0,21.283989,-157.839046,2016-10-16 05:04:15.245683
11972500,43384338,Entire home/apt,,4,5,4.5,3,2.0,150.0,1.0,21.286072,-157.796537,2016-10-16 05:04:04.478499
2489967,12745382,Entire home/apt,,4,6,4.5,4,1.0,139.0,3.0,21.279562,-157.824255,2016-10-16 05:04:02.109568
2212024,11284178,Entire home/apt,,3,2,,9,5.0,773.0,6.0,21.391817,-157.717778,2016-10-16 05:03:53.316671
4511489,22895443,Private room,,4,48,4.5,2,1.0,95.0,2.0,21.286255,-157.833056,2016-10-16 05:03:36.168594
14204471,13645733,Private room,,9,10,4.5,2,1.0,39.0,2.0,21.36799,-158.023544,2016-10-16 05:03:23.962187
15096349,26591491,Entire home/apt,,4,0,,5,1.0,295.0,,21.279372,-157.834066,2016-10-16 05:03:17.260074
14219377,15307566,Entire home/apt,,5,10,4.5,4,2.0,169.0,2.0,21.292552,-157.798186,2016-10-16 05:03:15.872726
14423036,2854578,Entire home/apt,,4,3,4.0,3,0.0,135.0,2.0,21.286077,-157.83518,2016-10-16 05:03:10.980924
14936573,20267852,Shared room,,5,0,,1,1.0,40.0,1.0,21.288494,-157.82221,2016-10-16 05:03:01.177091
4856461,8900546,Entire home/apt,,4,59,5.0,4,1.0,150.0,2.0,21.28274,-157.829114,2016-10-16 05:02:52.495646
13543771,57567795,Entire home/apt,,4,5,4.0,5,1.0,150.0,3.0,21.286594,-157.838463,2016-10-16 05:02:41.563903
10940337,4384556,Entire home/apt,,4,15,4.5,8,2.0,226.0,2.0,21.293272,-157.751307,2016-10-16 05:02:38.839152
9777404,42509663,Entire home/apt,,2,4,4.5,6,2.0,114.0,2.0,21.648681,-157.919998,2016-10-16 05:02:37.331268
11236991,58589298,Entire home/apt,,3,31,5.0,2,0.0,165.0,1.0,21.40193,-157.740883,2016-10-16 05:02:25.342724
6007552,31188293,Entire home/apt,,2,36,4.5,5,2.0,159.0,2.0,21.555666,-157.852499,2016-10-16 05:02:25.164491
255644,1343892,Private room,,2,7,4.5,3,1.0,188.0,3.0,21.679198,-158.032121,2016-10-16 05:02:13.628189
9510449,49224276,Shared room,,2,8,4.5,1,1.0,35.0,1.0,21.679976,-158.033047,2016-10-16 05:01:54.890968
9219206,46988383,Entire home/apt,,4,34,4.5,2,0.0,85.0,1.0,21.276877,-157.822276,2016-10-16 05:01:43.168230
10752777,8900546,Entire home/apt,,4,31,4.5,2,0.0,90.0,2.0,21.274911,-157.822382,2016-10-16 05:01:21.786365
14923933,61539346,Entire home/apt,,4,1,,2,1.0,129.0,3.0,21.286477,-157.839847,2016-10-16 05:01:02.825855
7937817,40256747,Entire home/apt,,2,39,4.0,2,1.0,82.0,2.0,21.681564,-158.029534,2016-10-16 05:01:01.769428
3478598,17516605,Entire home/apt,,4,0,,2,1.0,120.0,1.0,21.281338,-157.827801,2016-10-16 05:00:47.614997
11607913,49739297,Private room,,5,33,4.5,2,1.0,70.0,1.0,21.274833,-157.816262,2016-10-16 05:00:41.475670
10167021,50183819,Private room,,3,18,5.0,4,1.0,75.0,1.0,21.397495,-157.744777,2016-10-16 04:59:37.486552
13436885,57649962,Entire home/apt,,4,2,,2,0.0,170.0,,21.279072,-157.828055,2016-10-16 04:59:25.605309
9589475,40522423,Private room,,4,12,5.0,3,1.0,175.0,1.0,21.289001,-157.710778,2016-10-16 04:58:39.022813
13197582,34310752,Private room,,1,0,,6,1.0,295.0,1.0,21.351347,-158.075109,2016-10-16 04:58:30.188243
13958547,82899824,Entire home/apt,,2,6,4.5,6,3.0,275.0,2.0,21.679391,-158.037987,2016-10-16 04:57:27.223296
88024,481631,Entire home/apt,,2,45,4.0,4,1.0,95.0,3.0,21.589676,-157.890737,2016-10-16 04:56:37.205251
11361235,8093171,Private room,,2,22,4.5,2,1.0,35.0,2.0,21.615679,-157.914068,2016-10-16 04:56:22.926901
8571412,28716554,Private room,,4,50,4.5,6,1.0,129.0,1.0,21.273186,-157.817625,2016-10-16 04:55:55.138125
104452,71120,Entire home/apt,,4,28,4.5,2,0.0,135.0,7.0,21.280803,-157.824223,2016-10-16 04:53:57.688130
15194616,59843096,Private room,,2,0,,2,1.0,80.0,1.0,21.645815,-158.048432,2016-10-16 04:53:50.174899
642564,3222390,Entire home/apt,,4,79,4.5,4,1.0,120.0,3.0,21.268972,-157.812862,2016-10-16 04:52:49.628391
13266188,63403741,Entire home/apt,,4,6,5.0,4,2.0,130.0,1.0,21.277034,-157.823039,2016-10-16 04:50:55.376721
3200122,16217332,Private room,,5,19,5.0,2,1.0,65.0,6.0,21.298508,-157.791743,2016-10-16 04:49:52.488700
14982142,1596819,Entire home/apt,,4,0,,4,0.0,135.0,1.0,21.281675,-157.826676,2016-10-16 04:49:36.136054
2011244,9976338,Entire home/apt,,2,92,5.0,5,3.0,190.0,1.0,21.601248,-157.899273,2016-10-16 04:49:00.001003
8215173,21717359,Entire home/apt,,5,28,5.0,2,1.0,145.0,2.0,21.294057,-157.850806,2016-10-16 04:48:18.542686
11369219,34480813,Private room,,4,6,5.0,3,1.0,90.0,1.0,21.272381,-157.779521,2016-10-16 04:46:48.149919
875584,4619663,Entire home/apt,,2,25,5.0,5,2.0,170.0,1.0,21.614034,-157.913428,2016-10-16 04:45:25.629590
8861949,10496350,Entire home/apt,,4,1,,12,6.0,3000.0,1.0,21.265273,-157.710203,2016-10-16 04:45:20.607956
3082426,12909122,Entire home/apt,,4,14,5.0,4,1.0,250.0,5.0,21.283528,-157.837735,2016-10-16 04:45:06.763355
1589672,8480956,Entire home/apt,,3,20,5.0,5,2.0,200.0,3.0,21.392276,-157.747221,2016-10-16 04:44:21.720057
8130358,14740621,Entire home/apt,,1,12,4.0,7,2.0,130.0,1.0,21.479677,-158.203545,2016-10-16 04:43:31.127531
8105716,17619881,Entire home/apt,,2,4,5.0,8,2.0,175.0,2.0,21.652531,-157.929755,2016-10-16 04:43:26.750542
10192877,52353356,Entire home/apt,,4,3,4.5,2,0.0,130.0,2.0,21.275826,-157.823457,2016-10-16 04:43:25.314270
11808851,60852758,Entire home/apt,,5,10,4.5,2,1.0,78.0,3.0,21.291237,-157.835582,2016-10-16 04:43:21.232986
14456828,4178827,Private room,,6,8,5.0,4,1.0,69.0,1.0,21.325566,-157.815084,2016-10-16 04:40:23.508894
7314393,11889650,Private room,,2,2,,2,1.0,45.0,5.0,21.578866,-158.127413,2016-10-16 04:39:35.633045
11675554,34946956,Entire home/apt,,4,0,,6,0.0,185.0,1.0,21.276119,-157.825021,2016-10-16 04:38:37.355864
12956870,71223879,Entire home/apt,,4,5,5.0,4,2.0,225.0,2.0,21.259546,-157.816535,2016-10-16 04:37:24.229645
6104457,31674268,Entire home/apt,,5,0,,4,2.0,139.0,5.0,21.282233,-157.805882,2016-10-16 04:36:21.672894
279986,1172448,Private room,,3,149,4.5,2,1.0,80.0,1.0,21.41092,-157.745754,2016-10-16 04:34:43.168743
9152937,1191923,Entire home/apt,,2,2,,11,4.0,525.0,4.0,21.662994,-157.933053,2016-10-16 04:34:34.580005
10994453,51018667,Entire home/apt,,4,0,,2,0.0,223.0,3.0,21.280301,-157.825485,2016-10-16 04:34:16.625363
3458161,17427979,Entire home/apt,,4,55,5.0,2,1.0,135.0,1.0,21.283376,-157.827608,2016-10-16 04:34:13.019716
1028298,5658961,Entire home/apt,,3,0,,5,2.0,250.0,1.0,21.393058,-157.72021,2016-10-16 04:33:31.610822
14784760,21889602,Entire home/apt,,2,4,5.0,4,2.0,195.0,4.0,21.64369,-158.042653,2016-10-16 04:33:22.538414
13130924,73120118,Entire home/apt,,4,9,4.5,4,1.0,99.0,1.0,21.289878,-157.84031,2016-10-16 04:30:45.287908
12140781,56175517,Private room,,6,9,4.5,1,1.0,48.0,1.0,21.309,-157.844986,2016-10-16 04:30:42.951684
12371329,66433540,Entire home/apt,,4,1,,2,1.0,105.0,5.0,21.279045,-157.828606,2016-10-16 04:29:52.086910
13508499,36474977,Entire home/apt,,2,1,,10,4.0,600.0,4.0,21.670902,-158.041781,2016-10-16 04:29:41.480244
12892255,2158239,Entire home/apt,,5,10,5.0,7,2.0,209.0,4.0,21.298198,-157.851154,2016-10-16 04:27:04.479700
7275060,18929512,Private room,,4,3,5.0,2,1.0,250.0,1.0,21.301934,-157.669513,2016-10-16 04:25:54.798049
10994601,51018667,Entire home/apt,,4,0,,4,1.0,173.0,3.0,21.283426,-157.837634,2016-10-16 04:25:51.403748
9159110,46430724,Entire home/apt,,4,9,4.5,4,0.0,113.0,2.0,21.286005,-157.836225,2016-10-16 04:24:58.492533
13442527,43532519,Entire home/apt,,2,1,,6,2.0,199.0,3.0,21.605492,-157.902102,2016-10-16 04:22:48.624265
7131499,29299960,Entire home/apt,,4,0,,2,0.0,165.0,1.0,21.285565,-157.830517,2016-10-16 04:20:16.633295
14827760,92715155,Entire home/apt,,4,1,,4,1.0,139.0,,21.272537,-157.821077,2016-10-16 04:17:48.973281
6644483,461037,Entire home/apt,,4,0,,8,3.0,1205.0,5.0,21.257368,-157.815658,2016-10-16 04:17:14.208583
8675207,26591491,Entire home/apt,,4,1,,2,0.0,145.0,3.0,21.280621,-157.825205,2016-10-16 04:16:46.739333
201301,984502,Private room,,2,12,4.5,3,1.0,75.0,2.0,21.679438,-158.03594,2016-10-16 04:15:49.518331
13686916,48031749,Shared room,,6,1,,1,1.0,49.0,1.0,21.306239,-157.834152,2016-10-16 04:15:44.650042
8408856,18988787,Private room,,8,47,5.0,2,1.0,65.0,2.0,21.382405,-157.94426,2016-10-16 04:15:08.121035
15440945,94422296,Entire home/apt,,4,0,,6,1.0,150.0,1.0,21.2844,-157.838928,2016-10-16 04:14:57.718982
15400842,8093171,Private room,,2,1,,2,1.0,75.0,2.0,21.612398,-157.913834,2016-10-16 04:14:53.137931
14953206,94114890,Entire home/apt,,3,2,,2,1.0,100.0,2.0,21.390581,-157.740767,2016-10-16 04:09:54.537999
9099615,47440746,Entire home/apt,,4,12,5.0,4,1.0,175.0,3.0,21.261928,-157.820812,2016-10-16 04:07:59.221546
12028461,31152224,Entire home/apt,,4,12,5.0,4,1.0,98.0,3.0,21.280224,-157.795948,2016-10-16 04:04:41.557624
775026,3365656,Private room,,1,93,4.5,2,1.0,45.0,5.0,21.458114,-158.201888,2016-10-16 04:04:29.016200
13136720,73105395,Shared room,,4,1,,3,1.0,100.0,1.0,21.285967,-157.830385,2016-10-16 04:04:25.011898
11672345,61975072,Entire home/apt,,4,0,,1,1.0,179.0,5.0,21.273964,-157.821865,2016-10-16 04:00:52.053426
9526656,34884725,Private room,,4,0,,3,1.0,128.0,1.0,21.290466,-157.69525,2016-10-16 03:59:43.168068
11968211,63932575,Entire home/apt,,5,1,,2,1.0,95.0,4.0,21.285903,-157.825688,2016-10-16 03:59:24.097362
15298685,97408779,Private room,,1,0,,2,1.0,80.0,3.0,21.326573,-158.121732,2016-10-16 03:58:39.518143
3220245,2349948,Entire home/apt,,4,69,4.0,2,0.0,99.0,2.0,21.27544,-157.823841,2016-10-16 03:58:36.495476
8293848,43730056,Entire home/apt,,2,13,4.5,8,4.0,250.0,3.0,21.674387,-157.944271,2016-10-16 03:54:57.515139
14885819,28716554,Private room,,4,5,4.5,4,1.0,77.0,1.0,21.274419,-157.815197,2016-10-16 03:53:32.983879
7009392,36745201,Private room,,4,0,,1,1.0,100.0,1.0,21.289812,-157.776563,2016-10-16 03:51:28.208745
9153876,47655441,Private room,,2,7,4.5,2,1.0,65.0,1.0,21.640452,-158.048056,2016-10-16 03:49:25.415382
6809648,1201525,Entire home/apt,,4,51,4.5,4,0.0,99.0,3.0,21.280623,-157.825469,2016-10-16 03:48:59.914464
4937301,25145099,Entire home/apt,,4,27,4.0,2,0.0,69.0,3.0,21.27405,-157.819176,2016-10-16 03:48:53.635523
10785977,55806553,Private room,,3,26,5.0,2,1.0,100.0,1.0,21.403947,-157.754577,2016-10-16 03:48:37.313933
15070778,51755613,Private room,,1,2,,2,1.0,75.0,1.0,21.406594,-158.164565,2016-10-16 03:47:39.358507
7533895,38828376,Entire home/apt,,1,0,,6,1.0,150.0,1.0,21.484099,-158.201695,2016-10-16 03:45:30.565070
8647781,36300396,Entire home/apt,,2,11,4.5,2,1.0,130.0,3.0,21.646829,-157.92254,2016-10-16 03:43:19.117328
9970955,34884725,Shared room,,4,1,,1,1.0,68.0,1.0,21.270355,-157.810761,2016-10-16 03:40:17.831916
14507581,39656499,Entire home/apt,,4,8,5.0,2,0.0,88.0,1.0,21.286464,-157.832101,2016-10-16 03:40:13.759226
9927623,46612006,Private room,,9,0,,1,1.0,177.0,1.0,21.435868,-158.020921,2016-10-16 03:38:10.265564
6030881,25875347,Entire home/apt,,2,16,5.0,6,2.0,200.0,3.0,21.614219,-157.916495,2016-10-16 03:37:42.217019
2011032,9976338,Entire home/apt,,2,56,4.5,4,2.0,150.0,1.0,21.621632,-157.916457,2016-10-16 03:35:03.700114
10020799,51453924,Shared room,,3,19,5.0,2,1.0,49.0,1.0,21.413757,-157.816455,2016-10-16 03:32:27.489096
5921328,30750688,Entire home/apt,,4,10,4.5,3,0.0,120.0,4.0,21.278222,-157.824472,2016-10-16 03:31:40.269810
14807595,64217427,Private room,,2,1,,2,1.0,66.0,1.0,21.586448,-158.111415,2016-10-16 03:31:05.154109
4416745,12622337,Entire home/apt,,4,41,4.5,7,2.0,251.0,3.0,21.273631,-157.819771,2016-10-16 03:26:21.438851
9116321,1191923,Entire home/apt,,4,5,4.5,15,4.0,795.0,4.0,21.281026,-157.741653,2016-10-16 03:26:07.686463
654697,3294064,Entire home/apt,,2,60,4.5,2,1.0,177.0,3.0,21.58212,-158.126028,2016-10-16 03:25:58.974148
1605190,8551876,Entire home/apt,,4,57,4.5,4,1.0,99.0,,21.275726,-157.821987,2016-10-16 03:25:22.514955
4269968,19539812,Entire home/apt,,3,12,4.0,7,3.0,340.0,5.0,21.410191,-157.751826,2016-10-16 03:25:18.610288
13139388,73225403,Entire home/apt,,4,1,,10,3.0,915.0,6.0,21.269944,-157.780047,2016-10-16 03:24:54.689788
6662305,11529876,Entire home/apt,,4,15,5.0,4,1.0,169.0,3.0,21.27458,-157.821736,2016-10-16 03:24:17.102402
14112928,69552498,Entire home/apt,,4,0,,2,0.0,113.0,4.0,21.284798,-157.839195,2016-10-16 03:24:06.108817
295519,1456277,Private room,,5,46,5.0,2,1.0,59.0,7.0,21.298516,-157.79021,2016-10-16 03:23:53.900821
10994545,51018667,Entire home/apt,,4,0,,3,0.0,223.0,3.0,21.28175,-157.825484,2016-10-16 03:23:39.313600
11286226,58961840,Private room,,6,29,5.0,2,1.0,59.0,2.0,21.356822,-157.85106,2016-10-16 03:23:35.674587
8613702,43532519,Entire home/apt,,2,1,,10,3.0,315.0,4.0,21.611527,-157.913156,2016-10-16 03:23:05.568160
10528384,54290545,Entire home/apt,,4,18,5.0,2,0.0,108.0,3.0,21.286432,-157.838497,2016-10-16 03:22:48.416982
15437361,13607476,Entire home/apt,,2,0,,16,7.0,1199.0,3.0,21.603074,-157.906305,2016-10-16 03:22:28.053155
1797482,9427450,Entire home/apt,,2,0,,2,0.0,200.0,6.0,21.653946,-158.058829,2016-10-16 03:22:11.691960
9477870,49125417,Private room,,2,36,4.5,4,1.0,100.0,1.0,21.605386,-157.905368,2016-10-16 03:21:53.720648
15346090,461037,Entire home/apt,,9,0,,6,2.0,299.0,4.0,21.311962,-157.999303,2016-10-16 03:21:47.089278
14399431,55036781,Entire home/apt,,4,8,5.0,3,0.0,99.0,3.0,21.286436,-157.833183,2016-10-16 03:21:39.449375
4711710,14900314,Private room,,2,8,5.0,2,1.0,75.0,3.0,21.655403,-158.059024,2016-10-16 02:54:09.033645
2411829,949424,Entire home/apt,,4,8,4.5,5,1.0,125.0,,21.280551,-157.825633,2016-10-16 02:53:53.378202
11997278,61539346,Entire home/apt,,4,1,,2,1.0,85.0,14.0,21.281351,-157.82711,2016-10-16 02:53:47.524742
10994437,51018667,Entire home/apt,,4,0,,2,0.0,223.0,3.0,21.281588,-157.827021,2016-10-16 02:53:45.236939
4985866,25700996,Private room,,1,78,5.0,2,1.0,50.0,1.0,21.327192,-158.075202,2016-10-16 02:53:27.568139
12294943,7739112,Private room,,6,51,5.0,2,1.0,80.0,1.0,21.385677,-157.926138,2016-10-16 02:52:59.243897
14874857,93235763,Private room,,6,4,4.5,2,1.0,48.0,1.0,21.306902,-157.838989,2016-10-16 02:52:33.391917
10994468,51018667,Entire home/apt,,4,0,,2,0.0,216.0,3.0,21.28077,-157.825602,2016-10-16 02:52:29.921536
7484443,39199593,Entire home/apt,,2,2,,12,5.0,884.0,7.0,21.631368,-157.922949,2016-10-16 02:51:49.361961
9637999,46345460,Entire home/apt,,7,1,,3,1.0,120.0,5.0,21.348719,-157.91232,2016-10-16 02:51:13.967738
10730324,11763720,Entire home/apt,,4,26,5.0,2,0.0,90.0,1.0,21.27568,-157.823556,2016-10-16 02:50:22.191992
1832502,9583552,Entire home/apt,,4,92,4.0,6,2.0,250.0,,21.27964,-157.82433,2016-10-16 02:50:20.271362
13715333,78749493,Entire home/apt,,4,7,4.5,2,0.0,100.0,3.0,21.272501,-157.809789,2016-10-16 02:50:05.735121
10017539,51441541,Private room,,9,1,,1,1.0,45.0,3.0,21.440437,-158.019439,2016-10-16 02:50:00.816755
3898389,10373007,Entire home/apt,,4,20,4.5,6,3.0,250.0,4.0,21.293948,-157.78823,2016-10-16 02:49:03.577537
5386028,11763720,Entire home/apt,,4,27,4.5,2,0.0,89.0,1.0,21.275304,-157.822089,2016-10-16 02:47:58.656465
10342745,51356467,Private room,,4,0,,2,1.0,350.0,3.0,21.280184,-157.743327,2016-10-16 02:47:05.817133
12571268,3435373,Shared room,,5,1,,3,1.0,40.0,3.0,21.286657,-157.813515,2016-10-16 02:46:55.562681
8875480,25846886,Entire home/apt,,2,3,4.5,8,3.0,329.0,4.0,21.573884,-157.878186,2016-10-16 02:46:33.844095
11534192,60545231,Entire home/apt,,5,28,4.5,2,1.0,85.0,1.0,21.275124,-157.816084,2016-10-16 02:46:27.963125
10283009,51548505,Entire home/apt,,4,8,3.5,4,1.0,199.0,1.0,21.259874,-157.819381,2016-10-16 02:46:05.241521
9052324,30078073,Private room,,2,40,5.0,2,1.0,75.0,1.0,21.652468,-158.059877,2016-10-16 02:45:08.799214
9236784,1191923,Entire home/apt,,3,3,4.0,10,4.0,595.0,4.0,21.340217,-157.69957,2016-10-16 02:44:34.793927
2351839,10496350,Entire home/apt,,4,1,,10,5.0,1250.0,,21.271657,-157.707848,2016-10-16 02:44:31.334828
3898928,20187886,Private room,,3,75,5.0,2,1.0,105.0,1.0,21.408567,-157.750235,2016-10-16 02:43:32.254024
10972989,48031749,Private room,,6,4,4.5,2,1.0,59.0,1.0,21.308112,-157.835834,2016-10-16 02:43:22.874348
7290670,38181332,Entire home/apt,,4,12,4.5,8,2.0,677.0,,21.273721,-157.82316,2016-10-16 02:43:11.359733
10599653,54693186,Private room,,6,7,4.5,2,1.0,69.0,1.0,21.337352,-157.835167,2016-10-16 02:42:12.117839
9652483,49899574,Shared room,,4,0,,8,1.0,30.0,2.0,21.281565,-157.826425,2016-10-16 02:42:07.445303
438923,2180698,Private room,,2,118,5.0,2,1.0,77.0,2.0,21.702172,-157.995607,2016-10-16 02:40:53.662118
1551568,1832197,Private room,,4,55,4.5,4,1.0,100.0,1.0,21.265707,-157.812777,2016-10-16 02:40:28.838859
