room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
763227,2415582,Entire home/apt,,4,5,4.0,2,0.0,110.0,6.0,21.280602,-157.826632,2016-07-14 22:21:23.196761
12153149,2349948,Entire home/apt,,4,4,4.5,2,0.0,99.0,2.0,21.276243,-157.824109,2016-07-14 22:21:16.032832
5356638,18929512,Private room,,4,22,5.0,4,1.0,95.0,8.0,21.299032,-157.670881,2016-07-14 22:21:06.406088
3768157,19306927,Private room,,2,37,5.0,2,1.0,140.0,2.0,21.65238,-158.054739,2016-07-14 22:20:55.415855
4775330,23168406,Entire home/apt,,4,19,5.0,4,0.0,179.0,1.0,21.269011,-157.781679,2016-07-14 22:20:52.434975
4353454,4719183,Shared room,,4,37,4.0,1,1.0,28.0,1.0,21.28346,-157.829045,2016-07-14 22:20:39.185117
1836469,2581995,Entire home/apt,,4,98,4.0,3,1.0,110.0,1.0,21.277296,-157.823005,2016-07-14 22:20:31.287910
11675644,61980770,Entire home/apt,,4,4,5.0,3,0.0,145.0,3.0,21.280289,-157.755308,2016-07-14 22:20:16.256019
10647861,54693186,Private room,,6,1,,3,1.0,110.0,1.0,21.319392,-157.834216,2016-07-14 22:20:12.039043
10251704,25102990,Private room,,2,7,4.5,2,1.0,85.0,2.0,21.570412,-158.111253,2016-07-14 22:20:01.497575
4727857,17051758,Private room,,4,32,5.0,1,1.0,55.0,3.0,21.279936,-157.787065,2016-07-14 22:19:51.088186
9064269,1191923,Entire home/apt,,4,3,4.5,16,10.0,2000.0,4.0,21.275025,-157.765919,2016-07-14 22:19:44.340390
8091416,42732356,Entire home/apt,,4,24,4.5,6,2.0,250.0,3.0,21.284417,-157.839117,2016-07-14 22:19:40.760534
3315824,461037,Entire home/apt,,2,0,,12,4.0,450.0,5.0,21.649485,-157.923799,2016-07-14 22:19:34.698906
221721,1101853,Entire home/apt,,2,11,5.0,10,4.0,1690.0,2.0,21.628253,-157.922551,2016-07-14 22:19:21.800776
11511557,31382389,Entire home/apt,,2,0,,6,3.0,225.0,2.0,21.644205,-157.924048,2016-07-14 22:19:15.243620
9190278,35495094,Private room,,1,4,5.0,1,1.0,56.0,1.0,21.310029,-158.022529,2016-07-14 22:19:08.813162
6887648,19252004,Private room,,4,8,4.5,2,1.0,85.0,1.0,21.280609,-157.828181,2016-07-14 22:18:56.971677
6262269,29757618,Entire home/apt,,4,43,4.5,4,2.0,125.0,20.0,21.276059,-157.820017,2016-07-14 22:18:51.419093
13981230,20765654,Shared room,,5,0,,1,1.0,49.0,1.0,21.283122,-157.812036,2016-07-14 22:18:46.583230
12974581,57837272,Private room,,2,0,,2,1.0,94.0,1.0,21.49532,-158.033538,2016-07-14 22:18:28.557991
13563781,31458893,Shared room,,4,0,,6,1.0,30.0,1.0,21.280324,-157.826269,2016-07-14 22:18:25.337506
13657694,18444812,Entire home/apt,,5,2,,4,2.0,159.0,3.0,21.293995,-157.809453,2016-07-14 22:18:19.141831
10162074,21302839,Entire home/apt,,4,15,4.5,2,0.0,95.0,1.0,21.272272,-157.820821,2016-07-14 22:17:52.111987
1104768,1671879,Entire home/apt,,4,46,4.0,11,2.0,325.0,2.0,21.27971,-157.826958,2016-07-14 22:17:48.157092
6628066,29008049,Entire home/apt,,1,3,5.0,6,2.0,430.0,1.0,21.330453,-158.122306,2016-07-14 22:17:44.366914
9095685,1191923,Entire home/apt,,2,0,,16,5.0,795.0,4.0,21.61669,-158.088306,2016-07-14 22:17:36.520419
10291973,52946145,Entire home/apt,,2,13,5.0,5,1.0,150.0,,21.648105,-157.918141,2016-07-14 22:17:19.227464
12682614,2349948,Entire home/apt,,4,2,,2,0.0,85.0,2.0,21.275033,-157.822424,2016-07-14 22:17:13.395114
12906000,70726608,Entire home/apt,,2,0,,10,4.0,239.0,4.0,21.621696,-157.917115,2016-07-14 22:17:04.126078
13550068,44776306,Private room,,5,1,,2,1.0,65.0,2.0,21.285238,-157.826514,2016-07-14 22:17:00.475544
10978309,31394375,Entire home/apt,,4,7,5.0,2,0.0,99.0,5.0,21.280312,-157.824997,2016-07-14 22:16:46.961702
12154039,51445831,Private room,,6,7,5.0,2,1.0,85.0,1.0,21.377849,-157.921534,2016-07-14 22:16:43.490570
4680378,2441500,Entire home/apt,,4,68,4.5,2,0.0,85.0,1.0,21.273015,-157.822654,2016-07-14 22:16:39.883873
4475067,22698433,Entire home/apt,,4,14,4.5,6,2.0,284.0,3.0,21.275437,-157.821918,2016-07-14 22:16:36.666122
12735270,69252660,Private room,,2,2,,2,1.0,75.0,1.0,21.581065,-158.139301,2016-07-14 22:16:30.302561
31547,135587,Entire home/apt,,2,7,4.5,4,3.0,350.0,4.0,21.654765,-158.057347,2016-07-14 22:16:17.092832
6887986,19252004,Private room,,4,9,5.0,2,1.0,85.0,1.0,21.281304,-157.828045,2016-07-14 22:16:05.696146
3352493,15274083,Entire home/apt,,4,1,,4,0.0,135.0,2.0,21.278256,-157.824791,2016-07-14 22:15:52.525926
13319002,45616997,Private room,,6,2,,2,1.0,69.0,1.0,21.350997,-157.892182,2016-07-14 22:15:50.337164
5509266,9136791,Private room,,4,10,5.0,2,1.0,90.0,1.0,21.28527,-157.839039,2016-07-14 22:15:48.003302
3269118,2349948,Entire home/apt,,4,54,4.5,4,1.0,145.0,2.0,21.281331,-157.826372,2016-07-14 22:15:45.146127
9810503,3152360,Entire home/apt,,4,2,,4,0.0,190.0,1.0,21.279732,-157.828012,2016-07-14 22:15:41.615389
2678389,13713683,Entire home/apt,,4,13,5.0,4,1.0,135.0,4.0,21.284306,-157.839079,2016-07-14 22:15:38.783119
11463870,43793840,Entire home/apt,,4,6,4.0,3,0.0,129.0,2.0,21.272462,-157.822495,2016-07-14 22:15:35.061392
6095416,23906942,Entire home/apt,,4,9,4.5,4,3.0,168.0,4.0,21.290793,-157.694585,2016-07-14 22:15:31.163607
11776792,47950221,Entire home/apt,,4,8,4.0,2,0.0,129.0,3.0,21.285426,-157.835995,2016-07-14 22:15:20.094093
5605760,23491266,Private room,,3,32,4.5,2,1.0,75.0,2.0,21.406724,-157.753972,2016-07-14 22:15:14.473790
9592627,49649588,Private room,,4,5,4.0,2,1.0,100.0,1.0,21.275863,-157.813452,2016-07-14 22:15:03.473443
11989152,52584480,Entire home/apt,,5,1,,3,1.0,90.0,2.0,21.298785,-157.844742,2016-07-14 22:15:00.628855
6591025,34480813,Private room,,4,19,5.0,2,1.0,75.0,1.0,21.272697,-157.779696,2016-07-14 22:14:58.519493
8519178,34480813,Private room,,4,6,5.0,10,1.0,350.0,1.0,21.270857,-157.780571,2016-07-14 22:14:51.171846
4076897,12370863,Entire home/apt,,4,29,4.0,4,0.0,129.0,3.0,21.284358,-157.835434,2016-07-14 22:14:37.974008
882370,3365656,Private room,,1,67,4.5,4,1.0,50.0,5.0,21.458532,-158.200583,2016-07-14 22:14:23.346820
8942761,33048709,Entire home/apt,,4,11,5.0,2,1.0,120.0,7.0,21.28617,-157.839639,2016-07-14 22:14:06.535776
7791428,41008597,Entire home/apt,,5,6,4.5,4,2.0,99.0,5.0,21.304061,-157.839663,2016-07-14 22:14:02.175755
7015669,21939005,Private room,,4,0,,2,1.0,59.0,1.0,21.289571,-157.838466,2016-07-14 22:13:45.389599
7778340,40922297,Entire home/apt,,4,30,4.5,2,0.0,96.0,2.0,21.287335,-157.832312,2016-07-14 22:13:35.663338
13350869,61464189,Entire home/apt,,4,0,,2,1.0,125.0,1.0,21.268181,-157.707266,2016-07-14 22:13:32.042132
642564,3222390,Entire home/apt,,4,76,4.5,4,1.0,150.0,3.0,21.268972,-157.812862,2016-07-14 22:13:29.233282
10994615,51018667,Entire home/apt,,4,0,,3,0.0,185.0,3.0,21.280065,-157.824993,2016-07-14 22:13:18.925428
9589475,40522423,Private room,,4,8,5.0,3,1.0,150.0,1.0,21.289001,-157.710778,2016-07-14 22:13:12.157880
12935935,49739297,Private room,,1,1,,2,1.0,70.0,4.0,21.466755,-158.215801,2016-07-14 22:13:03.045530
10517335,54222306,Private room,,4,6,4.0,2,1.0,75.0,1.0,21.270462,-157.705605,2016-07-14 22:12:52.918810
12316323,66433540,Entire home/apt,,4,3,5.0,2,1.0,155.0,5.0,21.283032,-157.837603,2016-07-14 22:12:24.020348
2811961,10496350,Entire home/apt,,4,1,,13,5.0,2800.0,,21.281893,-157.737431,2016-07-14 22:12:19.777438
8758188,45929494,Entire home/apt,,2,7,4.5,5,2.0,110.0,4.0,21.582129,-158.138408,2016-07-14 22:12:16.969877
4379716,22741336,Private room,,2,29,5.0,2,1.0,93.0,2.0,21.582397,-158.105816,2016-07-14 22:12:06.923239
13928619,80635965,Entire home/apt,,4,0,,4,1.0,104.0,1.0,21.289389,-157.838196,2016-07-14 22:12:04.542621
11464789,57133831,Entire home/apt,,4,8,5.0,1,0.0,95.0,3.0,21.276739,-157.82331,2016-07-14 22:12:02.277372
8882812,44292536,Entire home/apt,,4,0,,4,1.0,278.0,2.0,21.277627,-157.832538,2016-07-14 22:11:55.258796
10283009,51548505,Entire home/apt,,4,5,3.5,4,1.0,199.0,1.0,21.259874,-157.819381,2016-07-14 22:11:29.326954
5914379,29665581,Private room,,1,28,5.0,1,1.0,50.0,2.0,21.360514,-158.087471,2016-07-14 22:11:22.522295
13213746,71421961,Entire home/apt,,4,1,,6,1.0,160.0,3.0,21.281456,-157.826155,2016-07-14 22:11:02.576323
10252010,23310530,Entire home/apt,,4,0,,2,0.0,99.0,7.0,21.261167,-157.798925,2016-07-14 22:10:58.296807
3219880,2349948,Entire home/apt,,4,60,4.0,2,0.0,85.0,2.0,21.276715,-157.822854,2016-07-14 22:10:48.671662
12956870,71223879,Entire home/apt,,4,1,,4,2.0,225.0,2.0,21.259546,-157.816535,2016-07-14 22:10:43.900987
7975456,14898273,Entire home/apt,,3,2,,6,3.0,627.0,3.0,21.335878,-157.698109,2016-07-14 22:10:40.524771
13447620,39466873,Private room,,1,4,5.0,2,1.0,48.0,1.0,21.309951,-158.011571,2016-07-14 22:10:33.102384
9095343,1191923,Entire home/apt,,2,3,4.5,5,2.0,240.0,4.0,21.517688,-157.836491,2016-07-14 22:10:29.721950
12095252,45555777,Private room,,4,1,,3,1.0,96.0,1.0,21.276673,-157.823478,2016-07-14 22:10:22.255994
9447373,25846886,Entire home/apt,,4,0,,16,7.0,8819.0,7.0,21.281847,-157.728134,2016-07-14 22:10:13.596070
202837,7666,Entire home/apt,,4,40,4.5,3,0.0,89.0,3.0,21.285991,-157.839668,2016-07-14 22:10:05.480352
279986,1172448,Private room,,3,140,4.5,2,1.0,80.0,1.0,21.41092,-157.745754,2016-07-14 22:09:37.866451
10774548,1927133,Private room,,4,1,,1,1.0,65.0,5.0,21.280167,-157.750165,2016-07-14 22:09:34.594221
11971157,63952653,Entire home/apt,,2,1,,10,5.0,911.0,4.0,21.663506,-158.05105,2016-07-14 22:09:31.083875
13220185,10560250,Entire home/apt,,4,1,,7,2.0,290.0,2.0,21.278237,-157.822204,2016-07-14 22:09:15.415891
5639936,5610316,Entire home/apt,,5,9,5.0,2,1.0,100.0,3.0,21.306283,-157.840717,2016-07-14 22:09:12.943295
9879711,12584432,Private room,,4,0,,2,1.0,90.0,1.0,21.306669,-157.686446,2016-07-14 22:09:06.887627
8927286,46680960,Private room,,4,11,4.5,2,1.0,90.0,1.0,21.273916,-157.795132,2016-07-14 22:08:55.424858
5660448,770461,Entire home/apt,,2,2,,2,1.0,75.0,1.0,21.660357,-158.050701,2016-07-14 22:08:46.863597
5884406,30558744,Entire home/apt,,2,20,4.5,2,0.0,115.0,4.0,21.650436,-157.924109,2016-07-14 22:08:43.199610
11984300,25014211,Entire home/apt,,4,1,,4,1.0,149.0,3.0,21.2803,-157.826386,2016-07-14 22:08:36.785064
12027524,64366980,Entire home/apt,,4,4,4.5,2,0.0,87.0,1.0,21.285527,-157.833707,2016-07-14 22:08:33.696917
3386769,2349948,Entire home/apt,,4,49,4.0,2,0.0,99.0,2.0,21.275263,-157.823641,2016-07-14 22:08:14.829357
9389242,26591491,Entire home/apt,,4,2,,2,0.0,110.0,3.0,21.287675,-157.833717,2016-07-14 22:08:11.492298
13716808,25846886,Entire home/apt,,2,0,,2,1.0,419.0,3.0,21.639786,-157.919414,2016-07-14 22:08:02.896026
9476419,49115436,Entire home/apt,,2,19,5.0,4,2.0,125.0,2.0,21.654027,-158.061306,2016-07-14 22:07:58.865602
13883125,10158518,Entire home/apt,,4,0,,6,2.0,215.0,14.0,21.28714,-157.717547,2016-07-14 22:07:49.614363
6665404,33380091,Entire home/apt,,4,0,,6,1.0,180.0,,21.273762,-157.821657,2016-07-14 22:07:40.337759
3030950,8464458,Private room,,6,39,4.5,2,1.0,150.0,3.0,21.306002,-157.858852,2016-07-14 22:07:31.595242
7887164,40211934,Entire home/apt,,2,15,5.0,4,1.0,200.0,3.0,21.659954,-158.053856,2016-07-14 22:07:17.275386
9580362,49593650,Entire home/apt,,4,8,4.5,3,1.0,75.0,3.0,21.27694,-157.810534,2016-07-14 22:07:06.730811
12157934,48311959,Entire home/apt,,4,5,4.5,4,1.0,120.0,1.0,21.280582,-157.825262,2016-07-14 22:06:57.214959
8488866,21302839,Entire home/apt,,4,11,5.0,2,1.0,180.0,1.0,21.27378,-157.821553,2016-07-14 22:06:50.465303
13419256,71745205,Entire home/apt,,4,1,,4,1.0,130.0,3.0,21.286454,-157.832415,2016-07-14 22:06:47.619570
2303459,11763720,Entire home/apt,,4,71,4.5,2,0.0,120.0,1.0,21.276869,-157.82244,2016-07-14 22:06:43.515622
12172696,34015647,Private room,,6,5,4.5,1,1.0,40.0,1.0,21.379671,-157.918483,2016-07-14 22:06:31.287801
13608171,25846886,Entire home/apt,,2,0,,16,10.0,4519.0,4.0,21.626646,-157.922107,2016-07-14 22:06:21.521954
771304,3222390,Entire home/apt,,5,56,4.5,3,0.0,110.0,6.0,21.292368,-157.836067,2016-07-14 22:06:18.082981
6883266,30383880,Private room,,4,0,,2,1.0,75.0,7.0,21.282946,-157.729048,2016-07-14 22:06:14.812066
10680453,33694619,Private room,,5,2,,2,1.0,70.0,1.0,21.291836,-157.835762,2016-07-14 22:06:10.481686
1637688,3131399,Entire home/apt,,2,0,,4,2.0,160.0,1.0,21.677225,-158.036597,2016-07-14 22:06:05.009114
10611973,21384555,Entire home/apt,,4,17,4.5,4,0.0,105.0,1.0,21.280751,-157.826671,2016-07-14 22:06:00.377915
8559285,9638641,Entire home/apt,,4,12,4.5,8,2.0,349.0,1.0,21.286759,-157.83413,2016-07-14 22:05:54.413795
2888275,13354892,Entire home/apt,,2,0,,6,2.0,350.0,7.0,21.672346,-158.042099,2016-07-14 22:05:31.543028
6630444,33380091,Entire home/apt,,4,0,,5,1.0,160.0,,21.27408,-157.822119,2016-07-14 22:05:20.647910
2756823,14098943,Entire home/apt,,5,49,5.0,3,1.0,110.0,2.0,21.291231,-157.83826,2016-07-14 22:05:04.577799
3802584,19536403,Private room,,4,36,5.0,1,1.0,65.0,2.0,21.28172,-157.802254,2016-07-14 21:36:34.657433
4582947,7054805,Entire home/apt,,4,12,4.0,6,1.0,229.0,5.0,21.279674,-157.832429,2016-07-14 21:36:31.544811
12461415,2328062,Private room,,5,2,,1,1.0,45.0,1.0,21.324804,-157.804368,2016-07-14 21:36:16.698644
9161401,10496350,Entire home/apt,,4,0,,10,4.0,4000.0,10.0,21.256962,-157.815258,2016-07-14 21:35:54.483821
10789014,53638817,Private room,,1,9,4.5,2,1.0,70.0,1.0,21.328131,-158.062335,2016-07-14 21:35:47.493750
8861949,10496350,Entire home/apt,,4,1,,12,6.0,3000.0,1.0,21.265273,-157.710203,2016-07-14 21:35:45.044819
