room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1782259,378608,Entire home/apt,,6,1.0,3.5,2.0,1.0,100.0,14.0,21.306925,-157.844285,2015-08-18 01:23:27.763580
6824061,35744520,Entire home/apt,,2,7.0,4.5,1.0,1.0,60.0,1.0,21.555648,-158.11735,2015-08-18 11:20:55.933769
1550497,7740530,Entire home/apt,,2,91.0,5.0,2.0,0.0,95.0,1.0,21.580745,-158.109212,2015-08-18 11:20:56.495670
6623872,34669701,Entire home/apt,,2,6.0,5.0,4.0,2.0,170.0,3.0,21.581201,-158.126151,2015-08-18 11:20:56.767631
1018955,4242548,Entire home/apt,,2,66.0,4.5,2.0,1.0,85.0,3.0,21.650582,-158.060292,2015-08-18 11:20:56.901699
70290,355676,Entire home/apt,,2,106.0,5.0,4.0,2.0,175.0,3.0,21.67999,-158.033586,2015-08-18 11:20:57.307269
1657402,8786005,Entire home/apt,,2,5.0,4.5,2.0,1.0,125.0,10.0,21.58252,-158.139265,2015-08-18 11:20:57.575781
1750621,1360072,Entire home/apt,,2,24.0,5.0,4.0,2.0,200.0,7.0,21.583161,-158.137659,2015-08-18 11:20:57.707786
3605526,18169353,Entire home/apt,,2,22.0,5.0,2.0,0.0,145.0,5.0,21.680512,-158.037093,2015-08-18 11:21:03.280980
5250091,27171310,Private room,,4,3.0,5.0,2.0,1.0,65.0,2.0,21.264948,-157.814578,2015-08-17 23:34:31.511613
7887963,19757241,Entire home/apt,,4,0.0,,4.0,1.0,149.0,3.0,21.277414,-157.822785,2015-08-18 01:23:04.671008
3220017,2349948,Entire home/apt,,4,20.0,4.0,2.0,0.0,104.0,2.0,21.277087,-157.823403,2015-08-18 01:28:41.754415
3455914,10496350,Entire home/apt,,4,,,,4.0,1200.0,14.0,21.275895,-157.758112,2015-08-18 10:34:20.237486
7855564,39469186,Entire home/apt,,4,,,4.0,1.0,186.0,3.0,21.279544,-157.82698,2015-08-18 01:22:33.698602
918780,4935042,Private room,,5,16.0,4.5,1.0,1.0,59.0,2.0,21.280483,-157.808215,2015-08-17 23:38:16.664153
6014654,17309258,Entire home/apt,,4,5.0,4.0,2.0,0.0,95.0,1.0,21.286023,-157.832533,2015-08-18 01:28:52.132991
1405263,7338403,Private room,,2,2.0,4.5,4.0,1.0,98.0,1.0,21.552942,-157.851395,2015-08-17 23:39:15.931223
2989860,2649097,Entire home/apt,,4,6.0,5.0,2.0,0.0,159.0,3.0,21.283689,-157.837469,2015-08-18 01:24:57.805592
3466673,16450594,Entire home/apt,,2,,3.0,,3.0,249.0,3.0,21.604304,-157.909501,2015-08-18 03:44:15.271877
6693987,8093363,Private room,,5,0.0,,1.0,1.0,35.0,1.0,21.295205,-157.833087,2015-08-17 23:36:08.387672
766857,4043912,Entire home/apt,,4,1.0,3.0,5.0,3.0,250.0,5.0,21.274332,-157.815823,2015-08-17 23:55:49.547609
5698031,29541881,Entire home/apt,,4,9.0,4.5,4.0,2.0,140.0,1.0,21.27658,-157.820808,2015-08-18 01:24:48.628410
6809648,1201525,Entire home/apt,,5,6.0,4.5,4.0,0.0,89.0,3.0,21.281657,-157.824967,2015-08-18 01:36:51.420041
449489,2232017,Entire home/apt,,5,14.0,4.5,2.0,,125.0,1.0,21.285853,-157.811281,2015-08-17 23:55:42.258391
664372,706371,Entire home/apt,,4,5.0,5.0,2.0,0.0,329.0,3.0,21.278128,-157.831558,2015-08-18 01:26:20.449915
5524641,6346492,Entire home/apt,,4,,5.0,4.0,0.0,190.0,1.0,21.285099,-157.837609,2015-08-18 01:24:49.336956
6328309,31671846,Entire home/apt,,4,,5.0,2.0,0.0,103.0,7.0,21.286333,-157.838017,2015-08-18 01:23:55.916627
5228832,27058020,Entire home/apt,,4,4.0,5.0,3.0,0.0,140.0,3.0,21.278316,-157.752829,2015-08-18 10:33:34.325490
7277465,34946956,Private room,,4,0.0,,2.0,1.0,130.0,2.0,21.276378,-157.824492,2015-08-17 23:35:54.077814
6952826,34393056,Entire home/apt,,7,0.0,,4.0,2.0,105.0,1.0,21.319283,-157.856093,2015-08-18 01:28:29.671792
1624635,3970342,Private room,,2,34.0,4.0,2.0,1.0,100.0,2.0,21.698888,-157.993577,2015-08-17 23:39:15.942586
4359370,395819,Entire home/apt,,4,,5.0,2.0,0.0,99.0,5.0,21.27502,-157.824708,2015-08-18 01:22:01.737951
2635477,12935092,Private room,,7,17.0,4.5,2.0,1.0,69.0,1.0,21.353615,-157.921387,2015-08-17 23:33:57.515051
573823,2823790,Private room,,4,126.0,4.5,2.0,1.0,60.0,,21.267976,-157.812018,2015-08-17 23:34:26.442546
