room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
4933298,22267033,Entire home/apt,,4,3,5.0,4.0,0.0,229.0,1.0,21.284457,-157.839422,2015-12-12 16:02:38.074262
2303459,11763720,Entire home/apt,,4,55,5.0,2.0,0.0,130.0,1.0,21.276869,-157.82244,2015-12-12 16:02:18.529194
9349058,48519788,Private room,,4,4,5.0,3.0,1.0,59.0,1.0,21.271355,-157.704612,2015-12-12 16:02:08.552611
7604538,39884087,Private room,,1,4,5.0,2.0,1.0,80.0,1.0,21.321056,-158.023745,2015-12-12 16:02:02.976853
4033557,15648143,Entire home/apt,,3,1,5.0,,2.0,300.0,5.0,21.339174,-157.70252,2015-12-12 16:02:01.013827
6665485,33380091,Entire home/apt,,4,0,,6.0,1.0,150.0,,21.275352,-157.820486,2015-12-12 16:01:52.706805
9077461,47340743,Entire home/apt,,4,2,5.0,3.0,0.0,125.0,1.0,21.285967,-157.833589,2015-12-12 16:01:45.277691
7351682,10560250,Entire home/apt,,4,3,5.0,4.0,1.0,164.0,1.0,21.27546,-157.820973,2015-12-12 16:01:43.551215
9737745,9337324,Entire home/apt,,4,0,,4.0,0.0,165.0,1.0,21.275215,-157.819795,2015-12-12 16:01:32.497583
5279907,5667655,Entire home/apt,,4,28,4.5,2.0,1.0,140.0,1.0,21.273246,-157.788017,2015-12-12 16:01:24.869662
6665539,33380091,Entire home/apt,,4,0,,6.0,1.0,150.0,,21.274111,-157.82199,2015-12-12 16:01:23.183371
9065827,1191923,Entire home/apt,,4,1,5.0,5.0,2.0,175.0,4.0,21.276275,-157.764749,2015-12-12 16:01:21.783117
7548437,14898273,Entire home/apt,,3,0,,,3.0,345.0,3.0,21.399205,-157.743621,2015-12-12 16:01:19.871259
6571335,2821713,Entire home/apt,,4,6,5.0,,2.0,135.0,2.0,21.281386,-157.791161,2015-12-12 16:01:16.440965
6765903,33326620,Entire home/apt,,1,5,5.0,2.0,1.0,90.0,3.0,21.483056,-158.204788,2015-12-12 16:01:14.478881
1656201,8518525,Entire home/apt,,3,16,5.0,2.0,1.0,200.0,4.0,21.406058,-157.742161,2015-12-12 16:01:12.352029
329202,461037,Entire home/apt,,2,3,5.0,4.0,2.0,210.0,3.0,21.60355,-157.90107,2015-12-12 16:01:07.584921
4441175,16718852,Private room,,1,29,4.5,2.0,1.0,60.0,1.0,21.427165,-158.174676,2015-12-12 16:01:05.449513
3782716,19409801,Entire home/apt,,4,71,5.0,2.0,1.0,107.0,2.0,21.295708,-157.676854,2015-12-12 16:01:00.353297
2978465,12370863,Entire home/apt,,4,31,4.5,4.0,0.0,99.0,3.0,21.27697,-157.822563,2015-12-12 16:00:50.547314
6887991,2783824,Entire home/apt,,4,13,5.0,3.0,0.0,128.0,1.0,21.285001,-157.835889,2015-12-12 16:00:46.816789
7579045,34177808,Entire home/apt,,5,9,5.0,,3.0,150.0,2.0,21.294488,-157.823986,2015-12-12 16:00:43.775374
7329908,10496350,Entire home/apt,,4,0,,,4.0,975.0,14.0,21.281969,-157.736818,2015-12-12 16:00:41.023004
3497185,17608132,Entire home/apt,,2,10,4.5,,3.0,250.0,2.0,21.629567,-158.07159,2015-12-12 16:00:36.336020
2867033,3703571,Private room,,5,13,5.0,2.0,1.0,100.0,1.0,21.309655,-157.802864,2015-12-12 16:00:32.047854
5318236,5856233,Private room,,7,1,4.0,2.0,1.0,47.0,27.0,21.32074,-157.855899,2015-12-12 16:00:29.089217
4692062,7042465,Entire home/apt,,1,1,5.0,,3.0,395.0,7.0,21.33148,-158.121575,2015-12-12 16:00:23.259142
9237512,48019325,Private room,,3,1,5.0,4.0,1.0,125.0,1.0,21.371668,-157.741635,2015-12-12 16:00:20.150447
8567987,12622337,Entire home/apt,,5,1,4.0,4.0,1.0,112.0,2.0,21.281863,-157.824829,2015-12-12 16:00:17.812486
7266653,3435373,Shared room,,5,2,3.0,,1.0,30.0,2.0,21.282014,-157.825303,2015-12-12 16:00:16.022151
6914584,13422293,Entire home/apt,,4,0,,,3.0,650.0,5.0,21.294987,-157.786832,2015-12-12 16:00:11.300670
6678384,10838075,Entire home/apt,,3,3,5.0,2.0,0.0,179.0,5.0,21.337673,-157.699584,2015-12-12 16:00:09.494111
3898928,20187886,Private room,,3,36,5.0,2.0,1.0,105.0,1.0,21.408567,-157.750235,2015-12-12 16:00:04.710923
2496857,10838075,Entire home/apt,,3,1,5.0,3.0,0.0,325.0,5.0,21.338871,-157.699902,2015-12-12 16:00:02.534033
6665543,33380091,Entire home/apt,,4,0,,6.0,1.0,150.0,,21.273797,-157.820991,2015-12-12 16:00:00.375514
5050905,16113256,Entire home/apt,,4,26,4.0,2.0,0.0,99.0,,21.285589,-157.840003,2015-12-12 15:59:57.558507
1414168,2085750,Entire home/apt,,3,5,5.0,,3.0,498.0,3.0,21.387894,-157.733602,2015-12-12 15:59:54.685383
31547,135587,Entire home/apt,,2,7,4.5,4.0,3.0,350.0,4.0,21.654765,-158.057347,2015-12-12 15:59:52.347901
2684948,10496350,Entire home/apt,,1,5,5.0,,2.0,399.0,6.0,21.33476,-158.122247,2015-12-12 15:59:45.515755
7221249,37803483,Entire home/apt,,4,2,3.5,4.0,0.0,149.0,3.0,21.280578,-157.826089,2015-12-12 15:59:43.871610
8571744,28716554,Private room,,4,13,4.5,4.0,1.0,99.0,1.0,21.27426,-157.817856,2015-12-12 15:59:41.947644
1756120,3970342,Entire home/apt,,2,21,4.5,4.0,1.0,140.0,2.0,21.699548,-157.993308,2015-12-12 15:59:39.666836
2936863,740644,Entire home/apt,,4,80,4.5,2.0,0.0,125.0,1.0,21.288721,-157.834473,2015-12-12 15:59:37.352100
2393986,13894229,Entire home/apt,,2,16,5.0,,3.0,285.0,5.0,21.554791,-157.854604,2015-12-12 15:59:33.729024
