room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
708501,1456277,Private room,,5,36,5.0,1,1.0,49.0,6.0,21.298789,-157.79204,2016-08-17 06:58:23.157444
4539385,2078232,Private room,,2,3,4.0,3,1.0,98.0,9.0,21.678962,-158.031759,2016-08-17 06:58:20.683240
13622288,26168204,Entire home/apt,,4,1,,4,1.0,115.0,10.0,21.292746,-157.790198,2016-08-17 06:58:17.275822
1774530,1020254,Entire home/apt,,5,87,4.5,4,0.0,95.0,1.0,21.290181,-157.810137,2016-08-17 06:58:06.373767
5143822,26592508,Private room,,2,6,5.0,2,1.0,99.0,2.0,21.588006,-158.104762,2016-08-17 06:57:49.058399
3006317,15320817,Entire home/apt,,2,6,4.5,5,3.0,258.0,3.0,21.645833,-157.924702,2016-08-17 06:57:46.179388
14429235,17619881,Entire home/apt,,2,0,,4,2.0,130.0,2.0,21.648017,-157.918472,2016-08-17 06:57:32.771691
8637528,9476342,Entire home/apt,,2,68,5.0,2,1.0,99.0,1.0,21.56103,-158.106048,2016-08-17 06:57:25.955963
12475627,40913905,Entire home/apt,,4,9,4.5,2,0.0,80.0,1.0,21.271984,-157.821311,2016-08-17 06:57:14.165771
14250090,86734971,Entire home/apt,,9,0,,2,1.0,120.0,1.0,21.312702,-158.002205,2016-08-17 06:57:01.847226
3132645,15907506,Private room,,2,45,4.5,2,1.0,115.0,2.0,21.58217,-158.139879,2016-08-17 06:56:56.420564
6144008,24423301,Entire home/apt,,5,2,,2,0.0,51.0,4.0,21.294232,-157.841082,2016-08-17 06:56:53.555740
13282311,74902212,Entire home/apt,,4,3,4.5,4,2.0,235.0,,21.260199,-157.819707,2016-08-17 06:56:48.925290
775073,4088632,Private room,,4,104,4.5,2,1.0,95.0,3.0,21.283994,-157.797078,2016-08-17 06:56:41.934200
9931536,51050741,Private room,,4,24,4.5,1,1.0,55.0,1.0,21.28241,-157.827334,2016-08-17 06:56:28.436522
11698521,62167211,Private room,,2,9,5.0,4,1.0,125.0,1.0,21.608838,-157.911794,2016-08-17 06:56:25.140528
14019070,166770,Private room,,2,0,,4,1.0,140.0,,21.5753,-158.106059,2016-08-17 06:56:13.109784
12137136,42947939,Entire home/apt,,4,18,4.5,3,0.0,80.0,1.0,21.276921,-157.822884,2016-08-17 06:55:26.385577
11462967,57133831,Entire home/apt,,4,10,4.5,2,0.0,125.0,3.0,21.276397,-157.824586,2016-08-17 06:55:02.705389
12077332,21939005,Private room,,4,7,5.0,2,1.0,85.0,1.0,21.276803,-157.822701,2016-08-17 06:54:51.395996
4891103,4049989,Entire home/apt,,4,0,,4,1.0,256.0,1.0,21.285129,-157.83808,2016-08-17 06:54:39.200769
5326506,3028649,Entire home/apt,,1,62,5.0,6,3.0,225.0,2.0,21.308982,-158.01367,2016-08-17 06:54:34.116948
10086009,19496286,Entire home/apt,,2,10,5.0,5,3.0,180.0,5.0,21.581138,-158.12772,2016-08-17 06:54:30.479043
13069840,72256100,Entire home/apt,,4,10,5.0,4,1.0,60.0,1.0,21.281984,-157.827257,2016-08-17 06:54:21.393969
4848522,24946956,Private room,,4,6,5.0,2,1.0,125.0,1.0,21.287856,-157.834295,2016-08-17 06:54:09.268567
14467957,71915203,Entire home/apt,,5,0,,4,0.0,159.0,1.0,21.291472,-157.838718,2016-08-17 06:54:05.544003
4547205,10496350,Entire home/apt,,1,1,,6,2.0,460.0,6.0,21.334463,-158.120262,2016-08-17 06:53:47.767032
6913809,36232034,Entire home/apt,,3,76,4.5,2,0.0,155.0,1.0,21.390759,-157.71589,2016-08-17 06:53:40.747047
7958130,3152360,Entire home/apt,,4,4,4.0,4,0.0,190.0,1.0,21.280887,-157.828151,2016-08-17 06:53:33.376769
11640674,33752068,Private room,,4,2,,2,1.0,79.0,3.0,21.276573,-157.810754,2016-08-17 06:53:24.572579
10863045,46105904,Entire home/apt,,4,1,,12,5.0,4000.0,7.0,21.258159,-157.799253,2016-08-17 06:53:12.643697
792556,4172819,Entire home/apt,,4,26,4.5,2,1.0,130.0,1.0,21.286962,-157.838323,2016-08-17 06:53:05.848272
14252305,86456569,Entire home/apt,,4,0,,12,2.0,338.0,3.0,21.279828,-157.828055,2016-08-17 06:53:03.000474
4448814,22942005,Private room,,4,43,4.5,2,1.0,79.0,1.0,21.275288,-157.794564,2016-08-17 06:52:53.072055
3192644,461037,Entire home/apt,,2,1,,8,3.0,360.0,4.0,21.602214,-157.898415,2016-08-17 06:52:45.805900
13318593,60617346,Entire home/apt,,4,6,5.0,4,0.0,145.0,1.0,21.286042,-157.833841,2016-08-17 06:52:19.519408
13159226,70236802,Entire home/apt,,4,14,4.0,3,0.0,80.0,1.0,21.287225,-157.831819,2016-08-17 06:52:05.473290
6007552,31188293,Entire home/apt,,2,31,4.5,5,2.0,159.0,2.0,21.555666,-157.852499,2016-08-17 06:51:59.200711
8235950,34024330,Entire home/apt,,4,16,5.0,4,1.0,170.0,2.0,21.273732,-157.821556,2016-08-17 06:51:51.298709
4476652,10000414,Private room,,2,2,,2,1.0,113.0,5.0,21.681958,-158.028599,2016-08-17 06:51:47.171677
14488655,89403659,Private room,,3,0,,2,1.0,100.0,2.0,21.391771,-157.731357,2016-08-17 06:51:44.118184
8470255,27282116,Private room,,4,3,5.0,1,1.0,55.0,2.0,21.267076,-157.814764,2016-08-17 06:51:35.980442
12867401,70354092,Entire home/apt,,1,2,,7,3.0,199.0,7.0,21.480342,-158.206259,2016-08-17 06:51:30.263235
12850309,70199015,Entire home/apt,,4,3,4.0,8,3.0,850.0,4.0,21.282166,-157.733617,2016-08-17 06:51:24.312121
4379716,22741336,Private room,,2,36,5.0,2,1.0,93.0,2.0,21.582397,-158.105816,2016-08-17 06:51:18.075564
7798376,41041741,Private room,,2,36,4.5,2,1.0,55.0,2.0,21.466745,-158.021433,2016-08-17 06:51:12.887860
7843460,22616010,Private room,,2,0,,4,1.0,140.0,3.0,21.562638,-158.169855,2016-08-17 06:51:04.324428
9908298,43793840,Entire home/apt,,4,13,4.0,2,0.0,99.0,1.0,21.278502,-157.82417,2016-08-17 06:50:59.900893
13331914,75458408,Private room,,9,0,,2,1.0,70.0,1.0,21.326699,-157.975091,2016-08-17 06:50:53.680346
863620,4529496,Private room,,2,76,4.5,3,1.0,85.0,1.0,21.58203,-158.137228,2016-08-17 06:50:43.808771
9153876,47655441,Private room,,2,7,4.5,2,1.0,65.0,1.0,21.640452,-158.048056,2016-08-17 06:50:36.544115
11970427,41204059,Private room,,6,0,,2,1.0,79.0,2.0,21.348129,-157.860354,2016-08-17 06:50:34.410796
976294,4719183,Shared room,,4,67,4.5,1,1.0,18.0,1.0,21.279962,-157.833184,2016-08-17 06:50:27.782886
384907,1927133,Entire home/apt,,4,4,5.0,5,4.0,380.0,5.0,21.280223,-157.750252,2016-08-17 06:50:20.917386
2909463,1370624,Entire home/apt,,2,23,5.0,4,1.0,155.0,1.0,21.564405,-158.127407,2016-08-17 06:50:17.308568
7290670,38181332,Entire home/apt,,4,10,5.0,8,2.0,677.0,,21.273721,-157.82316,2016-08-17 06:50:14.466248
12258538,21740127,Entire home/apt,,4,6,3.5,6,2.0,215.0,1.0,21.286419,-157.838663,2016-08-17 06:50:12.123151
5390995,27944927,Entire home/apt,,4,0,,4,1.0,168.0,6.0,21.281861,-157.827649,2016-08-17 06:50:10.078885
6975416,33260099,Entire home/apt,,4,34,4.5,2,0.0,94.0,1.0,21.275456,-157.824072,2016-08-17 06:49:57.336256
5697798,29541881,Private room,,4,8,5.0,2,1.0,75.0,1.0,21.276023,-157.821937,2016-08-17 06:49:45.452034
4475067,22698433,Entire home/apt,,4,18,4.5,6,2.0,284.0,3.0,21.275437,-157.821918,2016-08-17 06:49:39.828637
5851455,30383311,Private room,,4,156,5.0,2,1.0,75.0,1.0,21.275203,-157.822925,2016-08-17 06:49:33.284243
4084238,14898273,Entire home/apt,,3,23,5.0,3,1.0,172.0,3.0,21.408437,-157.792094,2016-08-17 06:49:19.639663
8296000,4281948,Entire home/apt,,2,4,4.5,6,2.0,349.0,5.0,21.649071,-157.923184,2016-08-17 06:49:17.060177
14386409,70409739,Private room,,2,0,,2,1.0,30.0,1.0,21.568213,-158.126591,2016-08-17 06:49:14.169683
10107249,51869684,Entire home/apt,,2,6,5.0,7,3.0,295.0,1.0,21.6467,-158.054205,2016-08-17 06:49:06.433494
8225354,43373839,Entire home/apt,,9,25,5.0,6,2.0,203.0,2.0,21.312112,-158.00375,2016-08-17 06:48:58.913827
5533220,12270636,Entire home/apt,,4,71,5.0,4,0.0,105.0,1.0,21.289092,-157.792439,2016-08-17 06:48:56.623580
4450077,23095623,Entire home/apt,,3,14,4.5,2,0.0,110.0,1.0,21.403119,-157.745418,2016-08-17 06:48:54.069777
11439035,54496086,Entire home/apt,,4,20,4.5,2,0.0,95.0,1.0,21.27619,-157.82512,2016-08-17 06:48:25.156014
14252313,86456569,Entire home/apt,,4,0,,4,0.0,147.0,3.0,21.277586,-157.824775,2016-08-17 06:48:13.321352
11915746,51356467,Private room,,5,0,,2,1.0,125.0,3.0,21.287824,-157.810411,2016-08-17 06:48:08.103665
10635955,34884725,Shared room,,4,2,,2,1.0,88.0,1.0,21.274102,-157.823269,2016-08-17 06:48:06.293411
6678294,34954610,Private room,,5,0,,2,1.0,95.0,1.0,21.3075,-157.817758,2016-08-17 06:48:02.934806
11772877,62316108,Private room,,5,2,,1,1.0,29.0,7.0,21.281426,-157.814817,2016-08-17 06:47:56.073236
10837663,56125100,Private room,,3,20,5.0,2,1.0,75.0,2.0,21.408774,-157.744931,2016-08-17 06:47:48.620884
3434335,16923773,Private room,,6,13,5.0,2,1.0,85.0,1.0,21.32818,-157.859508,2016-08-17 06:47:35.372777
9242226,48031749,Private room,,5,1,,2,1.0,70.0,1.0,21.303314,-157.836963,2016-08-17 06:47:32.572661
12212633,27194067,Private room,,6,17,5.0,2,1.0,54.0,3.0,21.353336,-157.856962,2016-08-17 06:47:01.951041
7676988,40256747,Private room,,2,51,4.0,2,1.0,75.0,1.0,21.681252,-158.030909,2016-08-17 06:46:47.867997
6034188,3152360,Entire home/apt,,4,14,4.5,4,0.0,190.0,1.0,21.279402,-157.826557,2016-08-17 06:46:44.511841
10964242,34773796,Private room,,1,0,,3,1.0,99.0,3.0,21.340654,-158.064271,2016-08-17 06:46:34.915684
8519666,44859641,Entire home/apt,,4,23,5.0,4,1.0,175.0,3.0,21.271852,-157.822578,2016-08-17 06:46:08.547589
13564114,984502,Entire home/apt,,2,0,,4,2.0,176.0,1.0,21.650333,-158.044009,2016-08-17 06:46:01.213195
11355953,25846886,Entire home/apt,,2,0,,8,4.0,469.0,4.0,21.661882,-157.934757,2016-08-17 06:45:53.928369
11121346,57782544,Entire home/apt,,2,10,4.5,4,1.0,75.0,3.0,21.680334,-158.03375,2016-08-17 06:45:44.206954
