room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
9070008,43532519,Entire home/apt,,2,3,5.0,,4.0,499.0,3.0,21.557985,-157.858279,2016-03-15 08:05:37.462207
8012810,806147,Entire home/apt,,4,0,,4.0,0.0,200.0,2.0,21.28499,-157.837718,2016-03-15 08:05:24.180115
7131499,29299960,Entire home/apt,,4,0,,2.0,0.0,165.0,1.0,21.285565,-157.830517,2016-03-15 08:05:21.975205
10057872,34884725,Shared room,,4,1,5.0,1.0,1.0,68.0,1.0,21.290922,-157.693209,2016-03-15 08:05:17.296427
2496300,12370863,Entire home/apt,,4,55,4.5,2.0,0.0,99.0,2.0,21.275409,-157.823681,2016-03-15 08:05:13.737554
9190278,35495094,Private room,,1,2,5.0,1.0,1.0,72.0,1.0,21.310029,-158.022529,2016-03-15 08:05:09.851467
10225446,41213498,Entire home/apt,,5,10,5.0,2.0,0.0,89.0,2.0,21.313129,-157.808379,2016-03-15 08:05:05.943982
1629131,8658747,Private room,,2,23,5.0,2.0,1.0,150.0,3.0,21.667158,-158.045818,2016-03-15 08:04:55.295479
2537355,12992020,Entire home/apt,,4,14,4.5,4.0,0.0,175.0,3.0,21.278339,-157.82445,2016-03-15 08:04:49.106605
9478604,34010242,Entire home/apt,,5,0,,,3.0,295.0,3.0,21.288943,-157.798216,2016-03-15 08:04:46.722874
3934249,20384814,Private room,,4,35,5.0,2.0,1.0,99.0,3.0,21.272512,-157.821756,2016-03-15 08:04:42.790224
1163638,6372673,Entire home/apt,,2,5,3.5,4.0,2.0,215.0,3.0,21.456412,-157.83224,2016-03-15 08:04:37.696506
4403526,15274083,Entire home/apt,,4,0,,2.0,0.0,135.0,7.0,21.283543,-157.831233,2016-03-15 08:04:32.126193
5078489,2059676,Entire home/apt,,3,21,5.0,2.0,1.0,295.0,4.0,21.415425,-157.745856,2016-03-15 08:04:20.232292
